No,VF,LCD,PLD,ASA,Density,Kr_free-energy,Xe_free-energy,Kr_Henry,Xe_Henry,Kr_voro,Xe_voro,Adsorption_Kr,Adsorption_Xe,Selectivity
3556,0.4424,4.50507,4.05314,305.838,1.57483,-5.82472,-8.35447,0.263460403,0.230587352,12114.69886,24420.73885,0.295165237,0.663848839,8.996301133
3558,0.5916,5.83854,4.5416,1521.76,1.10388,-3.840133333,-5.896146667,0.218886571,0.181120478,9499.966695,18817.93718,0.259951866,0.359793153,5.536304217
3559,0.485,5.87095,4.85353,727.817,1.43918,-4.290366667,-6.505856667,0.233708699,0.205813046,10606.25191,21454.35052,0.262059962,0.546952806,8.348513857
3561,0.6318,6.2294,5.27198,1515.89,1.14554,-3.895446667,-5.81625,0.245748942,0.203525895,3112.196695,6462.765067,0.409762148,0.631481088,6.164367217
3562,0.4348,5.86134,3.79303,920.978,0.999234,-5.018923333,-8.011643333,0.285977828,0.25584923,17825.27451,35567.66715,0.458011152,1.375642524,12.01405265
3563,0.393,4.20766,3.63851,124.942,2.33516,-6.096646667,-8.85753,0.250470093,0.223823619,7830.302007,15924.84352,0.250562912,0.582500172,9.299064532
3564,0.271,4.3833,3.67284,121.674,2.70687,-12.1701,-17.41843333,0.537650251,0.509422546,26063.7343,51339.58884,0.097092089,0.97225214,40.05484484
3565,0.276,4.34146,3.54842,115.22,2.62724,-11.13673333,-15.893,0.489846802,0.462010379,53056.19038,103192.4914,0.124911739,0.934735014,29.93265554
3566,0.3622,4.65844,4.22522,232.944,2.01661,-5.423856667,-8.348343333,0.239528588,0.224917676,18088.59314,35416.21693,0.173339798,0.564609553,13.02896529
3568,0.2762,4.47156,3.773,133.261,2.62598,-11.62086667,-16.85483333,0.517473764,0.496778329,49047.95744,95317.10772,0.095855332,0.99713367,41.6099407
3569,0.4464,5.26559,3.39969,452.105,1.50696,-3.865286667,-5.966786667,0.181534963,0.160451344,17106.09919,33919.86383,0.110761039,0.171015807,6.176027547
3570,0.4672,4.91458,3.91959,542.037,1.63925,-3.676013333,-5.963093333,0.195707847,0.173760328,6604.151395,13366.19343,0.158153631,0.278239834,7.037203819
3571,0.4588,4.89442,3.8959,534.829,1.64878,-3.693716667,-5.822536667,0.194137914,0.17217516,6121.174966,12462.62624,0.155621232,0.270320097,6.948154658
3572,0.469,4.9428,3.96901,545.765,1.63196,-3.66048,-5.793866667,0.195928214,0.173314705,7827.657741,15689.26075,0.15781353,0.279609821,7.087093762
3573,0.3462,5.38033,4.46849,164.295,3.09564,-0.805877633,-1.8173,0,0,12085.09148,23517.09457,0.003902672,0.00210509,2.157588442
3574,0.5772,10.25461,9.82723,1061.67,1.07189,-3.58186,-5.61452,0.213581458,0.17569823,4732.07875,9900.273633,0.231745627,0.296727487,5.121606666
3575,0.5768,10.34811,9.92334,1063.16,1.06947,-3.567246667,-5.54989,0.212323326,0.174200346,4610.9701,9623.738903,0.228859676,0.286332641,5.004510117
3576,0.5712,10.25508,9.65715,1040.98,1.06872,-3.53073,-5.63938,0.211843374,0.174634897,7885.909484,15837.21878,0.224530749,0.286943612,5.111880903
3577,0.5706,10.30863,9.86894,1037.97,1.07331,-3.595523333,-5.55486,0.212956287,0.175907072,13538.61451,26854.0123,0.230823957,0.298137099,5.1664845
3578,0.5578,6.00475,5.39741,1371.7,1.02738,-4.438026667,-6.739536667,0.278334224,0.23742014,8359.518067,16383.97109,0.553385472,1.146198081,8.284988595
3579,0.5588,5.73459,5.3907,1343.76,1.0417,-4.666916667,-6.978743333,0.284461462,0.244833948,8823.983901,17243.39488,0.564591376,1.277873229,9.053437819
3580,0.5656,5.77811,5.24857,1376.93,1.0286,-4.49269,-6.81348,0.283293721,0.242268564,9053.251494,17810.07479,0.595821198,1.285652471,8.631129442
3581,0.3922,4.30187,3.35315,76.656,1.90564,-7.11381,-9.992803333,0.251141889,0.222857826,20428.7416,40458.97317,0.246725911,0.63256289,10.25531348
3583,0.6962,9.92109,5.51402,2158.68,0.90023,-2.715693333,-4.179106667,0.201147843,0.156657601,6584.080743,13271.64254,0.192750071,0.183941095,3.817193821
3585,0.4572,6.73614,5.09054,518.523,1.74072,-3.81246,-5.965313333,0.208864342,0.186435849,18815.41373,36864.20676,0.161626186,0.30600902,7.573253507
3586,0.5264,6.957,5.13094,713.155,1.57886,-3.51181,-5.31996,0.193449942,0.163844225,9820.80873,19548.53953,0.153057289,0.206272952,5.390738418
3588,0.4176,4.6871,3.79057,384.113,1.40353,-5.302066667,-8.06926,0.247291979,0.223717616,21106.97805,41274.8835,0.303895512,0.799373926,10.52169439
3589,0.4202,4.68434,3.83843,377.524,1.38674,-5.204473333,-8.049373333,0.24303926,0.220143888,23255.39886,45457.72823,0.286604884,0.735931352,10.27102318
3590,0.4734,5.17362,3.88597,366.943,3.17545,-2.97503,-4.685473333,0.130731719,0.113104473,8288.876646,16508.23657,0.048941553,0.053753809,4.393306359
3591,0.5754,6.80122,6.39579,1197.39,1.29813,-4.346416667,-6.437483333,0.259024833,0.217835279,895.2773585,2255.926264,0.469767334,0.825504383,7.029048835
3592,0.3672,4.36994,3.56937,211.638,1.99372,-4.836833333,-7.157113333,0.200145946,0.179467527,13921.88695,27758.638,0.135268177,0.250887481,7.418965393
3593,0.488,5.60766,4.19977,687.263,1.66671,-7.568203333,-10.83856667,0.383849759,0.345455143,5008.913003,10349.50134,0.463442964,2.947526449,25.44025201
3594,0.7992,18.63152,8.76045,2982.76,0.609363,-2.89189,-4.533293333,0.215561704,0.158793169,358.8050879,1026.074087,0.265541954,0.199049323,2.998386055
3597,0.5056,4.67354,3.99704,478.154,1.55632,-3.3347,-4.74598,0.151432827,0.123355431,8915.079359,17634.30113,0.074803902,0.073283872,3.918719213
3598,0.502,4.68166,4.00596,479.102,1.55341,-3.256243333,-4.841793333,0.151432827,0.123448838,8823.316079,17461.90154,0.073226295,0.072242881,3.946280827
3599,0.5,4.65592,3.94576,461.41,1.57353,-3.302176667,-4.927083333,0.150095348,0.122311146,10155.53314,19955.91126,0.072268215,0.069149851,3.827400525
3600,0.5004,4.6554,3.9457,461.416,1.57353,-3.304573333,-4.930106667,0.150149529,0.122503349,10086.38027,19826.52486,0.072072454,0.069976655,3.883683772
3601,0.5016,4.65545,3.95436,457.885,1.5749,-3.29125,-4.96169,0.151115029,0.123355431,11496.85506,22434.08358,0.071522019,0.070782731,3.958653964
3602,0.5018,4.65344,3.95436,456.019,1.5749,-3.29444,-4.96448,0.151008653,0.123634907,11819.25454,23042.85093,0.07263901,0.070824187,3.900063451
3603,0.499,4.62045,3.87167,446.394,1.57557,-3.274246667,-4.79433,0.150095348,0.121333961,11730.94236,22890.35894,0.071395349,0.068576385,3.842064558
3604,0.4938,4.54485,3.93734,439.324,1.57557,-3.205883333,-4.850576667,0.145324539,0.11644991,10276.15584,20240.09645,0.06482928,0.058265514,3.595012254
3606,0.512,4.98975,3.80682,475.936,1.55283,-3.33031,-4.866826667,0.151538319,0.12508887,9950.511836,19533.31474,0.073610908,0.073101929,3.972342197
3607,0.5112,5.04569,3.84468,471.075,1.54631,-3.29629,-4.89754,0.152062518,0.126825254,10509.315,20621.00361,0.073258538,0.076155807,4.158194203
3608,0.5092,5.00078,3.76275,456.424,1.55706,-3.282283333,-4.89674,0.150419569,0.124278464,9947.575677,19556.32883,0.069281126,0.071826025,4.146931734
3609,0.5092,5.00078,3.76275,456.424,1.55706,-3.28246,-4.89697,0.150527185,0.124369442,9955.032811,19570.7271,0.070029625,0.072095484,4.117999147
3610,0.5068,4.99892,3.69875,430.914,1.57161,-3.31267,-4.95959,0.148721698,0.123541996,12091.40681,23570.89488,0.068286197,0.06986841,4.092681278
3611,0.5096,4.99892,3.69875,439.041,1.57161,-3.322706667,-4.96757,0.150365676,0.124369442,12555.5459,24478.27733,0.069723316,0.071816812,4.120103066
3612,0.5464,10.48054,10.40031,702.494,1.12044,-2.307073333,-4.059776667,0.153906069,0.123912168,17057.38006,33086.21054,0.076554104,0.070804591,3.699584336
3613,0.6092,8.42508,3.57402,1123.92,1.22571,-3.551143333,-5.366136667,0.217034112,0.177335064,17976.17265,35618.37344,0.235411433,0.285105699,4.844381522
3614,0.5566,5.78583,3.79733,1146.69,1.35269,-4.254543333,-6.54827,0.240634864,0.207709029,8771.294949,17828.11745,0.327634652,0.597169717,7.290678362
3615,0.5942,6.10079,4.1274,1536.94,1.15948,-4.065426667,-6.38525,0.242865007,0.205097298,11939.12063,23773.5659,0.371046575,0.61550414,6.635330241
3618,0.5948,9.51377,4.69333,1651.19,0.958815,-4.870826667,-7.60446,0.280041763,0.242856425,10154.19994,20539.66369,0.534774511,1.169327972,8.746325398
3619,0.5032,5.99468,4.37137,234.392,1.13754,-5.755863333,-8.97492,0.301332033,0.27208361,13829.41006,27842.22077,0.47968839,1.560665219,13.01399201
3620,0.657,10.62231,4.58776,2202.9,0.851158,-4.32397,-6.59821,0.270359298,0.226717093,7166.674435,14517.761,0.606063971,1.030541996,6.80153941
3628,0.558,4.48882,3.73021,1121.41,1.13994,-4.387766667,-6.408996667,0.251067682,0.201681812,16856.92769,32982.73905,0.41779118,0.526813269,5.043795027
3629,0.5232,4.37224,3.52862,903.605,1.32069,-4.584193333,-6.511306667,0.245666416,0.197336691,6120.213719,12486.32993,0.368669297,0.453499005,4.920388095
3630,0.6858,6.09119,5.56552,2134.78,1.07675,-2.7689,-4.383993333,0.1883541,0.144728281,5443.667994,10994.80537,0.153727491,0.134093396,3.489119484
3631,0.8054,22.16597,8.69473,3939.01,0.48225,-3.790623333,-5.606583333,0.247769674,0.188674199,1728.746459,3868.722993,0.473094178,0.433990661,3.669380696
3632,0.799,18.20492,8.60608,3951.22,0.492415,-3.75249,-5.583463333,0.24303926,0.185340159,1573.102308,3682.515803,0.42905832,0.392609642,3.66019838
3633,0.6276,7.50467,7.0978,1620.62,1.02131,-3.962013333,-5.631606667,0.2464857,0.199417549,6016.548571,12108.8474,0.428796635,0.567822666,5.296894795
3634,0.6478,7.69309,7.15133,1821.21,1.0015,-4.01632,-5.78148,0.251584867,0.202567453,3555.313645,7162.381581,0.48139364,0.642573841,5.339279854
3635,0.6902,11.20366,5.17561,2299.73,0.945749,-4.744196667,-7.574883333,0.250244172,0.217583163,1039.9833,2634.954392,0.331306649,0.535647654,6.467092111
3636,0.5898,5.49532,3.6076,1717.87,1.0177,-5.292113333,-7.61946,0.302693897,0.260413934,7803.113536,16106.10506,0.826524392,2.052009859,9.930789116
3639,0.5894,6.1601,4.88151,1884.57,0.959179,-5.08199,-7.486876667,0.296407916,0.253061351,7828.955056,15713.52505,0.778679479,1.789269222,9.191300247
3640,0.5574,5.94087,3.75958,379.577,2.70193,-1.966046667,-3.203683333,0.075323551,0.061491535,6299.965092,12541.78517,0.016787198,0.012504176,2.979455178
3644,0.4036,4.55135,3.34716,242.09,1.4234,-7.15797,-10.09676667,0.310868274,0.263368685,14923.17485,30359.09009,0.378358015,0.881892368,9.323363936
3646,0.6146,10.00436,3.46125,867.739,1.00404,-4.147496667,-6.45466,0.248399691,0.20795979,9868.79555,20021.29741,0.408468808,0.64391648,6.305661215
3647,0.502,5.22072,3.45324,784.679,1.12811,-5.7604,-8.07218,0.281285772,0.231871986,5627.591531,12033.12911,0.616081886,0.906242462,5.883909153
3650,0.6392,7.85155,7.4129,1846.18,0.988066,-3.763483333,-5.56411,0.246971002,0.198007273,3198.386015,6556.642589,0.459713082,0.577311665,5.023234601
3651,0.6176,6.66565,6.12054,1618.12,1.03261,-3.650863333,-5.501326667,0.251731672,0.205724374,4718.495935,9607.347305,0.465106116,0.678883299,5.838523947
3652,0.599,6.08117,5.71486,1564.61,1.0654,-3.863946667,-5.852756667,0.258514332,0.215024841,6076.169715,12252.06647,0.505924118,0.835962051,6.609386833
3653,0.617,6.63074,6.11727,1640.96,1.03639,-3.6899,-5.6013,0.254094633,0.20795979,4479.147296,9163.780881,0.493129609,0.722828923,5.863196286
3654,0.4554,4.23505,3.57437,461.015,1.56146,-4.30452,-6.200803333,0.21732354,0.176730191,12236.69837,24484.49659,0.230755459,0.288999275,5.009619729
3655,0.6312,6.35397,5.2162,1598,1.19272,-3.770896667,-5.57912,0.243472293,0.20148192,3674.050437,7508.466153,0.386905906,0.575754131,5.952394337
3661,0.4624,5.7821,3.75988,538.554,1.16029,-4.532813333,-7.053246667,0.222790585,0.196653003,25242.06807,49958.8922,0.22402351,0.446634297,7.974775451
3662,0.5274,10.14001,9.53522,522.536,1.35238,-6.943993333,-10.18576667,0.32716862,0.297673767,15594.64103,31022.68005,0.417388256,1.422278527,13.63026876
3663,0.5302,7.04726,3.82052,948.065,1.32009,-4.497163333,-7.005633333,0.240084738,0.212190827,11861.24244,23667.26751,0.295607104,0.622473718,8.422987264
3664,0.7548,6.94384,5.61196,2542.38,1.08226,-2.647906667,-3.908313333,0.182689433,0.135418277,117.7056308,387.2332706,0.139123848,0.105430495,3.031270239
3665,0.563,5.07744,3.63748,1067.07,1.35621,-4.438723333,-6.852586667,0.253248038,0.21549802,2229.804354,5016.773227,0.377696538,0.642892092,6.808556895
3668,0.4988,5.13731,3.85682,755.465,1.48243,-5.50285,-8.413453333,0.296102843,0.260971356,3161.471984,6844.385964,0.52418164,1.314836993,10.0334456
3669,0.6744,8.93591,6.40725,2165.8,0.861374,-4.307176667,-6.810833333,0.238110976,0.193651081,3028.475416,6529.084898,0.371389518,0.465344898,5.011933568
3670,0.6014,6.54798,4.58648,1841.34,0.991599,-4.607,-6.705023333,0.282898431,0.236621785,2518.164503,5719.572885,0.770116704,1.470919949,7.639984648
3672,0.3974,4.47823,4.15619,346.362,1.63631,-5.75304,-8.376883333,0.265902644,0.238348432,5729.126217,11816.32606,0.235737166,0.646159356,10.96406421
3673,0.594,8.57756,4.11023,1361.82,1.21659,-4.19948,-6.452823333,0.248399691,0.212630844,5079.574525,10404.32922,0.322266148,0.528558727,6.56052434
3674,0.5956,8.23229,4.10889,1359.07,1.21659,-4.169656667,-6.4549,0.248399691,0.212557891,6048.05178,12263.07792,0.321851055,0.535718812,6.6579718
3675,0.5922,8.12994,4.03809,1366.16,1.2166,-4.302963333,-6.627143333,0.248555982,0.212848795,4004.76578,8415.247735,0.323129721,0.544540384,6.740826963
3676,0.578,8.17701,3.85924,1337.62,1.11826,-4.614206667,-7.041553333,0.268602243,0.233594725,8088.401126,16188.34768,0.379175321,0.757834889,7.994559213
3677,0.5976,8.7001,4.17817,1109.69,1.56011,-4.023573333,-6.17622,0.228658004,0.195955685,4009.258548,8347.08102,0.235352106,0.358277374,6.089214668
3678,0.5134,4.65928,3.60721,851.493,1.48033,-5.351473333,-7.81207,0.27086472,0.23331343,4617.874154,9438.767268,0.46962957,0.94810562,8.075348577
3680,0.6242,9.02802,5.849,854.763,1.98651,-4.171273333,-6.31712,0.228542431,0.193651081,5913.503692,11890.69789,0.281224021,0.454725277,6.467801369
3681,0.4606,9.09356,3.76255,282.238,2.47804,-7.154533333,-10.95616667,0.275660212,0.271385157,16862.62981,33084.92875,0.140512897,0.480482493,13.67796133
3682,0.7156,9.11642,5.54909,3345.33,0.791245,-3.97058,-6.38931,0.264211217,0.215765562,2021.009221,4563.581205,0.572531017,0.791824495,5.532098499
3683,0.7178,8.95718,5.39333,3196.61,0.815497,-4.092403333,-6.370113333,0.267324326,0.219967067,2225.567521,5008.265793,0.585888635,0.844887444,5.768246001
3684,0.6736,9.00309,8.54299,1939.47,0.97843,-3.587693333,-5.54293,0.241269237,0.194640007,2802.609827,6114.886223,0.400121441,0.513602193,5.134463094
3685,0.6958,14.27976,9.75466,2206.85,0.875377,-3.630513333,-5.605586667,0.247051436,0.200257972,1920.169106,4410.80231,0.428232424,0.580378916,5.421158077
3688,0.6814,10.06669,5.92468,1927.67,1.03617,-2.996663333,-4.418746667,0.20309423,0.155928044,1413.372892,3210.1803,0.203901856,0.184037742,3.610320094
3689,0.4346,5.07203,3.58895,194.127,3.59486,-3.25287,-5.368776667,0.13065229,0.125531113,11808.53467,22949.9951,0.044342269,0.069146246,6.237501829
3690,0.6654,9.68554,8.53844,976.496,1.79443,-1.870803333,-3.094743333,0.125731505,0.090450632,4908.983083,9837.339814,0.045914791,0.02920636,2.544396641
3694,0.4508,5.20373,4.91346,147.062,1.50927,-6.656436667,-10.06415333,0.309476557,0.296876811,16214.63907,32198.70184,0.174235304,0.935963656,21.48734807
3696,0.5904,5.5467,4.52994,1440.76,1.10879,-3.384756667,-5.16541,0.207656945,0.168257117,7013.482526,13383.9119,0.218166831,0.2517721,4.616138922
3698,0.6232,8.9061,3.82535,1184.57,1.27726,-2.365153333,-3.744003333,0.163501177,0.123727572,8719.959194,17319.7606,0.094848114,0.073281944,3.090496623
3699,0.6264,8.86827,3.84095,1202.31,1.28439,-2.4259,-3.6393,0.163501177,0.123073703,8672.898411,17242.85142,0.095408518,0.072420007,3.036207186
3702,0.4314,7.14961,5.83054,477.787,1.83342,-3.46959,-5.59005,0.190110134,0.167735003,10690.79781,21330.24793,0.121870605,0.193821839,6.361561559
3703,0.514,7.39749,3.48006,980.585,1.05256,-5.097263333,-8.08394,0.258192643,0.230500008,16004.24977,31939.65783,0.321425841,0.666675209,8.296473077
3704,0.608,9.06904,5.13609,1961.2,0.901436,-4.049496667,-6.492186667,0.253813999,0.208619827,6713.597378,13811.74048,0.496181571,0.737915257,5.948751829
3705,0.5706,8.57308,7.9237,1237.79,1.08781,-4.02496,-6.115906667,0.220943309,0.183040114,9595.385532,19231.35933,0.259177374,0.348030984,5.37131739
3706,0.5706,8.74125,8.09533,1282.53,1.06882,-3.98547,-6.220956667,0.220943309,0.183040114,10504.80781,21026.59686,0.263368056,0.351173332,5.333575185
3707,0.5574,8.62527,7.85986,1282.39,1.06385,-4.2097,-6.300043333,0.222660842,0.185656731,9442.744491,18961.82099,0.269407046,0.37078812,5.50524755
3708,0.6008,6.54196,4.56831,1837.5,0.938074,-4.85206,-7.429846667,0.292291468,0.249282649,8389.823735,17025.00198,0.774195035,1.658053187,8.566591683
3709,0.5936,6.46523,4.80891,1822.53,0.94279,-4.773693333,-7.46877,0.297012619,0.25485479,5466.027011,11273.02108,0.783888902,1.747726437,8.91823539
3710,0.5924,5.64692,4.66493,1527.42,1.02252,-5.424366667,-7.952003333,0.323019826,0.277189482,6636.818652,13985.76801,0.994592315,2.520060675,10.13504986
3711,0.5982,6.33471,4.78818,1929.33,0.937811,-4.682673333,-7.345243333,0.293593963,0.250535859,6516.760798,13228.50944,0.766669886,1.645873642,8.587130769
3712,0.6066,6.46285,4.62415,1837.55,0.930333,-4.55823,-7.204696667,0.289232682,0.24621048,7897.131104,15929.68909,0.754889276,1.558534488,8.258347482
3714,0.5426,6.34814,4.18035,1078.45,1.16715,-5.312593333,-7.293386667,0.266836695,0.219491128,11336.02693,22712.404,0.517972673,0.819894084,6.331562468
3715,0.617,8.70126,3.95127,1312.48,1.12596,-5.219063333,-8.01314,0.252891083,0.222309524,4382.558233,9160.663235,0.351000457,0.677010852,7.715213339
3719,0.7386,12.53415,7.4934,3357,0.637007,-3.501493333,-5.063553333,0.243901666,0.188818451,4190.66689,8594.473689,0.434962085,0.441804775,4.062926772
3720,0.7346,16.75862,10.4619,2234.95,0.743618,-6.65941,-9.413713333,0.296102843,0.25659519,12895.52198,26082.35683,0.729175619,1.311371412,7.193720568
3721,0.8028,15.53234,10.48172,4299.13,0.459782,-3.940946667,-6.26464,0.248399691,0.193651081,1943.076434,4108.088261,0.467344658,0.488132032,4.177919004
3722,0.5718,6.20188,4.23592,923.525,1.89212,-3.474383333,-4.88637,0.166335071,0.134614082,2044.454775,4568.859615,0.097255662,0.095304227,3.919739994
3724,0.5062,5.28429,3.7642,720.631,1.23834,-4.843753333,-7.270746667,0.266289336,0.23415062,16232.58408,32179.31833,0.407395252,0.978906901,9.611372702
3725,0.5754,5.63358,3.74786,1325.17,1.06807,-4.355156667,-6.74993,0.258897688,0.222198824,12149.01475,23908.28653,0.443680917,0.852005639,7.681246647
3726,0.4372,6.25403,6.06717,267.088,1.40557,-3.432313333,-5.580933333,0.170491585,0.158793169,26904.80751,52847.83303,0.078704631,0.144150932,7.326172814
3727,0.5246,5.26252,4.91537,1285.85,1.15534,-5.7496,-8.283003333,0.295176474,0.255215821,10797.0035,21552.25666,0.65124227,1.696985384,10.42306657
3728,0.6228,6.84822,4.59519,2027.08,1.0747,-2.605916667,-3.971956667,0.188862049,0.145182258,6822.292383,13509.32438,0.155243266,0.134638462,3.469096354
3729,0.6454,9.52843,6.46475,1932.71,1.03139,-2.414116667,-3.81803,0.196147629,0.148797636,10890.45909,21295.87461,0.176765872,0.148724532,3.365458056
3730,0.605,8.73636,5.24821,1560.92,1.1563,-3.642363333,-5.465153333,0.221477993,0.181120478,10016.24555,20210.26434,0.279958043,0.355513681,5.079528021
3732,0.5158,8.43697,7.72021,1031.01,1.03874,-5.174123333,-8.00498,0.266013428,0.233273059,13333.07573,26648.63403,0.434696215,0.933881917,8.593421196
3733,0.5548,5.69693,3.84932,1169.59,1.19116,-4.645506667,-7.193266667,0.27283757,0.233594725,11180.035,22409.01602,0.516552874,1.082688421,8.383950418
3735,0.6462,9.40882,5.41413,2094,1.00634,-5.262486667,-7.70213,0.317708103,0.270220401,948.3397978,2806.780438,1.149662919,2.969925365,10.33320399
3736,0.3454,5.12409,3.76819,300.859,1.55224,-7.51773,-11.37096667,0.365123,0.347428754,1221.939766,3304.899286,0.128893871,1.29839969,40.29360527
3738,0.4938,6.72563,5.57122,825.536,1.15231,-6.450603333,-9.48608,0.313974582,0.281857515,13859.82694,27755.23821,0.505454383,1.773565178,14.03541239
3739,0.5092,5.13601,4.1674,695.617,1.56041,-4.926156667,-7.515656667,0.265401103,0.23908276,17308.35819,34304.12561,0.343417134,0.962161884,11.20691764
3740,0.7324,6.62973,5.44415,2243.68,1.11292,-1.980523333,-3.063856667,0.158701562,0.11481717,72.10989318,358.5502848,0.087213676,0.057761743,2.649205751
3741,0.7162,6.17897,5.38709,1834.65,1.29095,-3.039793333,-4.610223333,0.200749453,0.158793169,1704.325794,3623.722191,0.19586428,0.199488231,4.074009431
3742,0.732,6.32206,5.32536,2216.37,1.11771,-2.026816667,-3.144426667,0.159608631,0.11633578,104.1281593,455.0727069,0.090334866,0.060914581,2.697278856
3743,0.7284,6.62974,5.43517,2241.26,1.11293,-1.91902,-3.00462,0.158701562,0.11481717,-9.48286157,249.3917749,0.087877269,0.058166245,2.647612775
3744,0.6922,5.62745,4.42901,2853.21,1.06272,-2.55975,-3.640163333,0.177274245,0.128721034,-86.71470875,227.8657466,0.125229898,0.085075799,2.717427718
3745,0.6944,5.64435,4.47405,2876.34,1.05807,-2.61438,-3.649443333,0.177590723,0.129199141,-111.6825084,176.9409827,0.127644657,0.088365383,2.76910558
3746,0.6998,5.73609,4.60094,2975.45,1.03985,-2.586996667,-3.723693333,0.179449265,0.130519333,220.1776228,764.0658062,0.131251815,0.090554445,2.759716351
3747,0.6894,5.58759,4.3837,2815.34,1.07026,-2.554213333,-3.60237,0.17598824,0.127991393,-42.26571982,327.2244181,0.123885703,0.083418024,2.693386629
3748,0.6908,5.60157,4.39581,2826.48,1.06802,-2.557616667,-3.59092,0.176312806,0.128154856,-34.86859156,336.1332602,0.123550153,0.08442667,2.733357036
3749,0.6918,5.61357,4.40385,2834.71,1.06606,-2.564566667,-3.609256667,0.176635312,0.128317558,-61.33472773,287.2456231,0.124412995,0.08523159,2.740279341
3750,0.692,5.6275,4.42824,2852.86,1.06272,-2.559416667,-3.63979,0.176955783,0.128721034,-86.96051946,227.492142,0.125499536,0.086503882,2.757106034
3751,0.6926,5.63489,4.44582,2861.33,1.06079,-2.54739,-3.65023,0.177274245,0.12888113,-85.55208372,229.4519108,0.127115367,0.086727582,2.729098269
3752,0.6942,5.64072,4.46761,2872.03,1.05911,-2.597306667,-3.65794,0.177590723,0.129199141,-100.8193297,197.6918531,0.126550126,0.087162997,2.755050501
3753,0.6942,5.644,4.47445,2876.74,1.05807,-2.614616667,-3.649546667,0.177590723,0.129199141,-113.2136332,173.9512852,0.125709255,0.088275504,2.808878439
3754,0.6954,5.65854,4.50803,2901.94,1.0548,-2.593893333,-3.66361,0.178217823,0.129592631,-140.2355244,118.5672458,0.128064094,0.089409981,2.792663524
3755,0.6962,5.67593,4.5303,2918.19,1.05131,-2.570206667,-3.686466667,0.178217823,0.129748797,-151.6596297,91.42381851,0.129188584,0.088776831,2.748751577
3756,0.6974,5.70452,4.56197,2983.66,1.04697,-2.648716667,-3.689473333,0.178837276,0.130213152,-184.2594012,22.15620759,0.129901627,0.089889337,2.767920282
3757,0.6996,5.73555,4.60029,2975.36,1.03985,-2.58695,-3.723646667,0.179449265,0.130519333,219.8082738,761.3974337,0.130630649,0.090083077,2.758405556
3758,0.7004,5.76062,4.63585,3000.25,1.03565,-2.591066667,-3.736293333,0.179752517,0.130747223,605.5209957,1492.312372,0.132486158,0.092004498,2.777784469
3759,0.7,5.787,4.68615,3029.31,1.03012,-2.563636667,-3.71038,0.180053969,0.131123771,384.46398,1080.332626,0.134952847,0.093049096,2.757973561
3760,0.6918,5.61338,4.40406,2834.73,1.06606,-2.564613333,-3.60925,0.176635312,0.128317558,-61.38140232,287.2023606,0.124017526,0.084910021,2.738645859
3761,0.514,4.98967,3.63243,775.788,1.21306,-6.602573333,-9.606433333,0.339228262,0.304400061,7256.707818,15275.32068,0.557355767,2.931987138,21.04212291
3762,0.4856,6.47084,4.69781,727.254,1.24227,-5.526883333,-7.90152,0.28407519,0.249623987,10083.64666,20514.08334,0.464411216,1.128310307,9.71820032
3765,0.4182,4.19377,3.45896,258.58,1.60906,-5.263266667,-7.86175,0.239714649,0.211369465,8176.745411,16914.01942,0.297632702,0.67788617,9.110372153
3766,0.5346,5.67031,4.17239,1254.63,1.18787,-4.634233333,-6.827483333,0.26737822,0.229882422,8240.906696,16641.03745,0.518016306,1.141400357,8.813624929
3767,0.3628,4.05397,3.78362,184.476,2.49857,-4.05949,-5.959223333,0.157778,0.137288672,5326.543724,11009.64595,0.074763525,0.095154597,5.090963648
3768,0.724,6.43501,4.94371,2651.11,0.973544,-2.05111,-3.22586,0.185465779,0.138824518,2132.165696,4535.908117,0.149809379,0.114655711,3.061376044
3769,0.7042,5.90632,4.48545,2634.48,0.991222,-1.97649,-3.28225,0.183256975,0.136526807,1032.781119,2288.722725,0.14141732,0.107491468,3.040404612
3770,0.7104,6.38762,4.90333,2597.3,0.985223,-2.08234,-3.345373333,0.186535177,0.13983166,1956.689279,4056.177796,0.150474942,0.118651079,3.154042193
3771,0.7106,6.38911,4.90295,2599.45,0.984664,-2.08038,-3.343226667,0.186269931,0.139714666,1993.217957,4125.352792,0.151051102,0.118519953,3.138539247
3772,0.72,6.39792,4.91247,2608.35,0.989226,-2.099916667,-3.29355,0.187061549,0.140525519,1118.436612,2574.776052,0.151794149,0.123131214,3.244689333
3774,0.5238,4.92862,3.41735,380.951,1.16182,-5.389013333,-8.438736667,0.288170737,0.253959167,14630.15317,29430.81748,0.520143328,1.322891714,10.17328604
3775,0.628,8.41883,6.8178,1746.73,0.985883,-4.96334,-7.406403333,0.267108179,0.224139714,14484.81688,28807.07256,0.494351604,0.840824313,6.803451683
3777,0.5338,4.44178,3.56553,1043.33,1.11148,-5.95146,-8.57141,0.309711174,0.262575281,8191.985302,16840.14925,0.833929061,2.028215067,9.728477694
3781,0.6184,7.0674,3.65703,1332.58,1.39411,-2.140906667,-3.397426667,0.153906069,0.116221276,9234.679348,18137.21393,0.078512634,0.059812655,3.04728816
3783,0.5544,5.75057,4.00781,1305.15,1.13972,-4.78514,-6.96584,0.263051475,0.222748851,8057.512802,16444.07642,0.494649618,0.910221621,7.36053633
