No,VF,LCD,PLD,ASA,Density,Kr_free-energy,Xe_free-energy,Kr_Henry,Xe_Henry,Kr_voro,Xe_voro,Adsorption_Kr,Adsorption_Xe,Selectivity
683,0.615901,6.45908,5.15899,1333.2,1.3201,-3.517423333,-5.257676667,0.234228606,0.190367156,310.0842521,1217.529644,0.347262471,0.460849658,5.308372732
686,0.46613,4.30497,3.53776,915.095,1.03017,-4.1685,-6.02083,0.231246102,0.1771346,7363.889774,14847.23582,0.344773145,0.325601416,3.777572827
690,0.512352,5.88313,4.12764,1017.22,1.21214,-4.330436667,-6.70591,0.260155042,0.223290362,5553.490283,11369.13243,0.446429586,0.916830755,8.214784896
691,0.577475,6.60477,5.89906,1287.11,1.0601,-4.41567,-6.598036667,0.273795985,0.23093456,5256.512933,10851.13357,0.567455977,1.090978263,7.690311194
693,0.564608,6.92967,5.87678,1168.52,1.22326,-3.735433333,-5.79431,0.239060433,0.197336691,8527.582617,17118.87841,0.368962856,0.540599513,5.860747273
694,0.551719,6.62142,5.42031,1127.06,1.26326,-3.869943333,-5.820276667,0.241717559,0.200773165,8604.457357,17262.41933,0.37458833,0.578565869,6.178151562
695,0.506479,5.508,4.71542,844.91,1.24136,-4.333803333,-6.554426667,0.268285765,0.232206734,7569.154033,15001.67793,0.454778935,0.991651448,8.722052599
696,0.509317,5.51469,4.73403,850.585,1.23925,-4.30106,-6.602616667,0.268338649,0.232165066,5188.782872,10592.54322,0.455047346,0.993268254,8.731120071
697,0.511172,5.52716,4.75689,863.034,1.23456,-4.222033333,-6.48255,0.267593223,0.231406413,5200.444521,10591.52778,0.45627316,0.976954367,8.564644626
698,0.514282,5.55469,4.7916,887.501,1.22798,-4.24022,-6.513,0.266945463,0.230236662,4884.840297,9974.330165,0.450452659,0.959467502,8.520029644
699,0.515979,5.57041,4.80343,889.615,1.22701,-4.259036667,-6.500216667,0.26699976,0.230192578,5099.962845,10360.51978,0.457414434,0.959911332,8.394237354
700,0.520315,5.62996,4.84127,913.576,1.22037,-4.21785,-6.481013333,0.266563753,0.229162994,5407.474796,10955.37302,0.454928992,0.950016057,8.353093109
701,0.499904,5.50875,4.69709,841.391,1.23386,-4.211076667,-6.57981,0.265736013,0.229971319,5267.866331,10761.26976,0.444627931,0.945596788,8.50685908
702,0.508098,5.5146,4.73325,862.691,1.23559,-4.288743333,-6.612053333,0.267485835,0.231235566,6853.847172,13735.74693,0.456321769,0.973794727,8.536035694
703,0.501843,5.54343,4.73732,844.347,1.24567,-4.306593333,-6.558823333,0.268073679,0.232372915,7800.001571,15503.28472,0.446500467,0.986767215,8.840010597
708,0.51653,8.77108,4.60057,987.713,1.3997,-3.08718,-4.794286667,0.187322704,0.14915734,11126.53621,21875.20944,0.149556561,0.152698965,4.084045902
709,0.507355,8.71983,4.51126,977.963,1.41696,-3.148553333,-4.772146667,0.186269931,0.148342741,9499.437327,18842.10459,0.146119688,0.148674556,4.069939049
710,0.362375,5.07777,3.42774,419.377,1.29023,-6.195746667,-9.260476667,0.315249825,0.290394063,11447.37563,22907.2041,0.434488041,2.481548491,22.84572423
711,0.386888,4.74295,3.92353,498.488,1.32324,-6.46244,-9.76637,0.341531681,0.310736803,8634.421117,17502.61736,0.454331063,2.62220119,23.08625937
712,0.291159,4.19812,3.19775,99.2425,1.35731,-5.720236667,-8.75005,0.257083406,0.222912186,18162.25256,36030.56487,0.365241569,0.723407434,7.922509324
713,0.762602,13.19824,6.7462,2188.76,0.879099,-4.7613,-7.219633333,0.24917638,0.21433757,-314.013466,-214.3798514,0.354656723,0.528991166,5.966233055
720,0.361634,5.69673,4.73473,506.842,2.0333,-3.256456667,-5.06049,0.171568541,0.147974517,2663.514418,5679.774309,0.101481061,0.134244411,5.291407468
721,0.361788,5.69894,4.7333,529.757,2.0333,-3.255256667,-5.059483333,0.171922511,0.147835427,2773.284864,5883.845735,0.102187142,0.133799401,5.237426094
724,0.404917,4.82607,4.02811,499.266,1.87592,-3.56919,-5.537066667,0.193449942,0.163251314,4295.580995,8708.269906,0.15851074,0.213963569,5.399345659
728,0.372346,4.24273,3.84435,159.724,1.57387,-6.983486667,-9.684476667,0.315667889,0.271186622,8692.977705,17434.36409,0.688518756,1.740896091,10.11386299
731,0.493649,5.71784,5.04311,744.66,1.51981,-4.1932,-6.302283333,0.244581201,0.210295404,8288.51387,16460.59952,0.32812163,0.604587227,7.370281892
732,0.463762,6.40835,4.37067,931.388,1.11042,-5.504603333,-8.373946667,0.288170737,0.256053069,14635.92311,28956.18951,0.51033816,1.406116719,11.02105881
733,0.773723,11.78414,9.18662,2997.87,0.668714,-3.815846667,-6.240956667,0.240543589,0.194395384,368.5308025,1132.961144,0.385829913,0.457926494,4.747444183
734,0.527904,7.93212,5.8535,1290.69,0.99492,-5.178936667,-8.088536667,0.273319038,0.243099447,17186.56537,33648.84096,0.453507778,1.050497768,9.265532535
735,0.797184,12.56764,11.01228,3338.88,0.581592,-3.615213333,-5.766396667,0.232865617,0.183378096,6.821242803,551.3287456,0.348004497,0.356233922,4.09458987
736,0.590606,9.49206,8.7257,1453.63,0.930198,-5.328506667,-8.259083333,0.27520053,0.24593621,15272.74533,29870.67896,0.419968056,0.905190527,8.62151789
737,0.812972,13.21557,12.45297,3490.97,0.543761,-3.457216667,-5.775863333,0.233708699,0.184859864,348.7738068,1048.577622,0.345132348,0.355397066,4.118965586
738,0.634648,6.59097,4.65267,1733.78,0.984162,-3.681193333,-5.472836667,0.248321365,0.202274724,5909.155645,11990.59692,0.424887209,0.579566926,5.456195562
739,0.439857,15.18006,15.11504,620.383,1.11376,-4.73663,-5.95471,0.204413642,0.156403983,16027.11576,31836.71632,0.201722655,0.179992516,3.569108606
740,0.709312,6.67006,4.79817,2974.29,0.817663,-2.251013333,-3.545263333,0.203663894,0.149424712,1163.276232,2550.70646,0.212124753,0.15732911,2.96672798
741,0.621825,10.35234,8.56709,1619.42,0.871633,-3.352856667,-5.161276667,0.231355691,0.18404442,26137.82842,50762.68302,0.346940214,0.403379485,4.650708897
743,0.429669,4.62419,3.87816,509.327,1.63519,-4.47728,-6.644453333,0.224447767,0.195003764,5154.136848,10707.60586,0.250513018,0.450970274,7.200747931
744,0.478955,4.67589,4.31045,617.565,1.4921,-5.484163333,-8.145566667,0.301332033,0.264707492,4879.177771,10003.87608,0.543378026,1.639070701,12.06578568
748,0.56017,5.84666,3.39783,1126.81,1.02185,-4.196766667,-6.39686,0.266013428,0.224660273,6168.930498,12703.3838,0.504941336,0.931494602,7.37903226
749,0.692081,8.82126,7.81417,2128.9,0.874357,-3.790066667,-5.863276667,0.250394897,0.204274179,6037.052687,12091.46512,0.450710546,0.608850869,5.403475684
750,0.367533,8.30223,7.00364,604.643,1.50475,-3.06861,-4.755513333,0.171212087,0.142202244,28153.73547,54631.75556,0.104155944,0.117757488,4.522353059
752,0.341636,4.88825,3.74799,591.15,1.5312,-4.003496667,-6.280756667,0.211358844,0.184372882,20145.27919,39744.05479,0.207293727,0.372834127,7.194315668
753,0.365274,4.58611,3.76435,618.829,1.51624,-4.156696667,-6.446483333,0.220266941,0.191850193,17253.00345,34262.81379,0.239075097,0.448884666,7.510354221
754,0.367581,4.60441,3.75891,609.815,1.53408,-4.106376667,-6.503766667,0.220673841,0.192504062,11997.95157,24142.45205,0.241930646,0.446725899,7.386015892
755,0.362972,4.53361,3.72286,589.335,1.58149,-4.069343333,-6.275526667,0.212323326,0.184372882,8994.472786,18330.1911,0.215542872,0.367471784,6.819465299
756,0.363662,4.5819,3.71554,573.571,1.6231,-4.052163333,-6.37066,0.213113303,0.185180792,13267.91681,26523.66268,0.214933944,0.379477659,7.062219246
757,0.357717,4.49241,3.63092,654.863,1.35819,-4.278563333,-6.61336,0.231136276,0.199840284,11800.79614,23807.09945,0.291115796,0.550039766,7.557676685
758,0.60945,9.46067,5.82089,1434.99,0.958332,-4.3542,-6.438893333,0.277014812,0.229882422,3629.737145,7791.570673,0.712173964,1.282287809,7.202104395
759,0.463081,7.27958,6.48142,928.047,1.17363,-4.37873,-6.597833333,0.252603702,0.213423443,4650.021717,9700.779644,0.435724281,0.78408402,7.197983259
760,0.462763,7.18207,5.13385,922.968,1.20511,-4.580936667,-7.10993,0.262342703,0.226814398,9034.3843,18149.14087,0.490288598,1.114850123,9.095460327
769,0.488241,5.6221,3.79318,1155.42,1.31969,-2.58902,-4.09802,0.167502812,0.130595461,1613.855552,3398.465457,0.10310611,0.090684625,3.518108675
773,0.613423,10.4223,9.01732,1675.06,0.959935,-3.725586667,-5.748723333,0.245583756,0.204733856,2121.675001,4652.559003,0.39161105,0.590295011,6.029400968
774,0.656231,7.469,5.4752,2226.3,0.895436,-3.95132,-5.93205,0.26969464,0.219069303,9169.683457,18144.56975,0.673591221,1.036351352,6.154185623
775,0.273754,5.17093,4.59512,445.051,1.36553,-5.399296667,-8.04569,0.259088287,0.23473658,17562.00504,34453.20509,0.302101962,0.833582081,11.03709589
779,0.57416,5.93957,5.49608,1110.97,1.15207,-5.016976667,-7.41316,0.289928507,0.250450431,2751.653511,5620.754466,0.592077906,1.451767543,9.807949449
780,0.629468,5.50516,4.82055,1149.86,1.29989,-4.29638,-6.391363333,0.264837966,0.224968931,3834.999055,7983.566426,0.506135415,0.972927377,7.689067773
781,0.50555,5.37948,4.60231,666.706,1.32331,-5.603593333,-8.269866667,0.294549373,0.261923388,4425.919558,9290.632517,0.557015203,1.718401164,12.34006652
783,0.681566,10.20195,7.9288,2009.28,0.996818,-2.44328,-3.672376667,0.184922518,0.135152261,1331.702705,2951.907236,0.144970933,0.103398288,2.852938471
784,0.511923,10.1359,3.81582,1079.16,1.29721,-4.266896667,-6.8308,0.227490263,0.191981948,5585.24814,11367.96959,0.271345774,0.407791283,6.011389483
786,0.670118,6.20065,4.81333,2038.54,1.05474,-3.90916,-5.98168,0.26246152,0.218023181,3606.027338,7408.784813,0.540658695,0.888336981,6.572257058
787,0.665497,6.2541,4.44138,2033.34,1.07947,-4.129303333,-6.30775,0.271860722,0.228008403,2742.129185,5905.941385,0.610364879,1.133410515,7.427757094
788,0.626553,5.77362,3.80487,1712.19,1.15636,-4.369383333,-6.297413333,0.27086472,0.217646363,4688.076713,9688.958429,0.64565632,0.938643472,5.815127602
791,0.647484,6.05573,4.10869,1787.16,1.11864,-4.353416667,-6.526173333,0.276567281,0.23084808,4272.750624,8801.728416,0.660034188,1.230184357,7.455276586
792,0.61462,5.25103,3.79099,1495.23,1.17011,-4.45171,-6.522933333,0.271365162,0.219190345,4504.165627,9284.799,0.652983921,0.95138025,5.827893885
793,0.443385,4.77391,3.6936,504.374,1.38544,-5.404473333,-7.959833333,0.295487144,0.24951701,8249.37432,16805.39363,0.675844344,1.397361456,8.270315308
795,0.653629,5.83866,4.09674,1848.62,1.10708,-4.383533333,-6.388393333,0.27473665,0.228843531,3868.031578,8053.577329,0.649108109,1.180587247,7.275134793
796,0.526935,7.25959,3.56647,954.004,1.20789,-5.28644,-8.076256667,0.291627478,0.25180237,8210.933732,16523.79494,0.600847275,1.320726629,8.792428186
797,0.649919,6.10379,4.24105,1817.46,1.08963,-4.29697,-6.414126667,0.273795985,0.228797655,3871.94236,8115.211996,0.640755973,1.180481814,7.369306655
805,0.596169,7.3141,3.94539,1273.07,1.15452,-4.621376667,-7.13574,0.264440021,0.22419212,7158.461111,14288.71796,0.53384888,1.01255067,7.586796248
807,0.451148,7.35962,3.4401,928.401,1.05982,-4.675386667,-7.178313333,0.264554038,0.224968931,7286.144713,15132.34781,0.506321906,0.946596864,7.478221683
808,0.375774,8.51519,7.38581,660.741,1.47529,-2.88801,-4.376736667,0.163501177,0.132805519,25036.77215,48898.81267,0.092462232,0.092785978,4.014005546
809,0.636184,9.31849,6.64296,1216.69,1.11428,-6.193966667,-8.267906667,0.252242174,0.192762225,7538.22645,15401.22395,0.458870997,0.477263728,4.160330299
810,0.335377,7.3078,6.66029,774.911,1.05603,-2.880026667,-4.5076,0.183538386,0.148296924,23102.4603,45078.44004,0.13843508,0.147138612,4.251483425
812,0.675058,7.71274,6.13642,2778.12,0.708821,-3.048183333,-4.845183333,0.230694582,0.177335064,7334.466815,14485.87714,0.349933118,0.335228284,3.831912634
815,0.401974,5.5106,4.09993,588.001,1.67855,-3.04985,-4.809436667,0.165939781,0.137476574,5686.911844,11441.5063,0.095131073,0.104698016,4.402263643
816,0.238063,4.6339,3.96145,274.983,1.6967,-6.019263333,-9.086213333,0.282500041,0.262077976,8535.110083,17234.59781,0.232052215,0.929831291,16.02796665
819,0.379791,4.32367,3.83682,779.673,1.22735,-4.59284,-6.667686667,0.246159571,0.204916049,8074.417328,15949.332,0.377061318,0.586907476,6.226122362
820,0.362162,4.49429,4.16679,777.839,1.26421,-5.14096,-7.142873333,0.259278173,0.207371861,6944.208367,13833.13283,0.457127676,0.592365117,5.183366907
837,0.558091,8.87304,5.68803,927.442,1.44846,-4.004686667,-6.155136667,0.242426743,0.205187572,2367.191793,5154.46809,0.38846887,0.700623953,7.214209499
839,0.644059,6.05194,4.2093,1971.33,0.877136,-4.935656667,-7.32288,0.283293721,0.236104087,5164.521338,10650.80042,0.715823221,1.247821946,6.972793893
840,0.469279,4.73412,3.46816,577.191,1.70666,-3.86072,-5.574996667,0.198709239,0.163251314,5605.875148,11574.94501,0.180320964,0.218614857,4.849460698
841,0.481423,4.61213,3.47994,517.665,1.80531,-3.93594,-5.552113333,0.199943174,0.163251314,3691.922791,7932.775562,0.18475692,0.220238864,4.768186523
842,0.48196,4.53296,3.42927,466.252,1.85808,-4.032673333,-5.701066667,0.20193537,0.164427255,3862.501121,8235.314003,0.192480665,0.23056375,4.791416322
843,0.483831,4.61099,3.48799,533.035,1.79298,-3.96286,-5.551393333,0.201147843,0.164136955,3315.650064,7162.371774,0.18946923,0.229439745,4.843841821
844,0.47674,4.51892,3.43794,468.775,1.84797,-4.058666667,-5.71678,0.200749453,0.163549026,5498.921456,11388.34603,0.191172449,0.225532009,4.71892284
845,0.473858,4.76023,3.47926,608.411,1.69109,-3.793296667,-5.588383333,0.19912389,0.163549026,5646.660293,11618.59157,0.183257337,0.222739419,4.861784475
846,0.492177,4.65357,3.52908,581.707,1.7362,-4.002303333,-5.698266667,0.207656945,0.170756819,3751.281807,8019.642675,0.215946574,0.275843812,5.109482533
847,0.433421,4.31385,3.73556,675.391,1.69435,-3.719476667,-5.572586667,0.195928214,0.160125938,8804.74835,17545.95663,0.170412017,0.197973006,4.64692595
849,0.230141,4.31736,3.38924,215.209,1.33231,-5.29827,-7.605116667,0.253673099,0.209745748,21962.68755,43300.68408,0.356075971,0.5695399,6.397959384
852,0.501583,11.26293,3.8196,1189.14,1.09479,-3.06451,-4.768636667,0.193909624,0.152401801,12936.56742,25637.38287,0.17081669,0.16927296,3.963850605
854,0.316366,5.04878,3.90934,408.247,1.55276,-4.795723333,-7.708453333,0.245418032,0.221470612,6209.1024,12749.18738,0.274068629,0.610248122,8.90650089
855,0.389101,6.58143,4.70461,715.449,1.82258,-2.695353333,-4.395666667,0.157778,0.130213152,14112.53299,27853.01121,0.082589144,0.087406197,4.233301994
858,0.269957,5.48839,4.9276,119.415,1.56181,-6.10263,-9.518556667,0.282898431,0.268695199,19469.46013,38446.6351,0.24157854,0.777388749,12.87181799
859,0.339842,5.55248,4.39646,547.893,1.45199,-5.205976667,-7.93443,0.271860722,0.247136582,10453.75685,20850.54682,0.313876365,0.945683635,12.05167054
860,0.332588,5.52139,4.36365,525.641,1.46578,-5.266863333,-8.046496667,0.27283757,0.248127143,9596.917713,19205.51534,0.311919516,0.965724099,12.38427286
861,0.331009,5.56691,4.23297,513.703,1.46994,-5.198073333,-8.034003333,0.271860722,0.248738106,8972.145858,17894.60488,0.302761586,0.951960234,12.57702797
862,0.573885,5.31232,3.83525,1423.04,1.21514,-4.88508,-7.49871,0.265007563,0.231149828,3142.389244,6564.716355,0.476428061,1.027022158,8.622684028
863,0.606675,5.40602,4.05369,1714.14,1.11314,-4.61044,-7.316376667,0.26101703,0.225628489,2267.949779,4817.841736,0.471420396,0.929211247,7.88435337
864,0.616046,5.90666,4.87569,1959.74,0.959578,-4.15347,-6.497373333,0.251804916,0.208945234,3821.258192,7848.809914,0.466938985,0.724568925,6.206968776
868,0.620891,4.75705,3.92524,1700.77,1.0628,-4.238656667,-6.13734,0.272351494,0.221014828,3224.182675,6513.752425,0.653757263,0.959250135,5.869151682
869,0.419694,4.71563,4.1903,223.999,2.78878,-3.667356667,-5.72128,0.17433355,0.151991703,7515.462214,14828.64921,0.105634009,0.14894737,5.640129402
870,0.402822,6.19306,4.2709,688.235,1.63047,-3.578896667,-5.426086667,0.198709239,0.170756819,9780.791997,19520.98882,0.164434397,0.243924051,5.933650269
874,0.564104,6.57507,3.79598,1486.83,0.930991,-4.167153333,-6.537386667,0.27086472,0.224034666,4978.632665,10378.10434,0.618311759,1.028911611,6.656264229
883,0.570912,7.26093,6.48324,1282.16,1.27683,-2.676676667,-4.164896667,0.193909624,0.151909103,4089.632672,8331.674388,0.171883018,0.164075657,3.818309893
884,0.738246,9.61074,7.33598,3504.13,0.662989,-1.239863333,-1.8785,0.171212087,0.110905317,-265.273532,-293.6643698,0.11249838,0.051652133,1.836546731
885,0.197971,7.29165,4.80588,144.876,2.5399,-6.405293333,-9.798266667,0.238206724,0.230761386,13074.4635,25859.1129,0.107399386,0.330743082,12.31824852
887,0.570096,13.04608,3.92188,1235.9,1.13523,-2.758913333,-4.12225,0.192517907,0.14915734,10644.59133,21007.00382,0.166204585,0.15079372,3.629110954
894,0.563752,6.13582,3.87748,1358.58,0.97822,-4.48372,-7.036006667,0.27520053,0.235312885,6320.532411,12813.00125,0.587730111,1.210230236,8.236639324
896,0.292727,5.82488,4.41006,663.328,1.20445,-4.216683333,-6.57497,0.23243877,0.203620311,16914.54872,33412.57006,0.276129866,0.575609455,8.33824263
898,0.555659,6.34112,5.50777,1431.04,1.06721,-4.348833333,-6.468336667,0.260155042,0.215765562,2108.349267,4702.818884,0.506876804,0.826814476,6.524776589
899,0.221602,4.54393,3.75046,236.006,1.51729,-6.003443333,-8.392766667,0.266563753,0.230412446,11939.97975,23793.39574,0.294886117,0.592454262,8.036380526
900,0.216927,4.48998,3.71437,198.125,1.5356,-5.93588,-8.350936667,0.265457075,0.228289,11086.62793,22171.88156,0.290466958,0.574843424,7.916128264
901,0.55069,7.33054,5.06163,1363.39,1.07662,-4.271033333,-6.444466667,0.261382022,0.220726917,7277.713538,14501.65109,0.509656216,0.93884109,7.368426485
904,0.732785,7.20963,6.9042,1534.56,0.945179,-4.720303333,-6.8341,0.297610208,0.246998251,4153.175983,8551.204226,0.954791578,1.791530791,7.505431896
905,0.651632,7.04742,5.31482,1496.47,0.922153,-4.455276667,-6.721436667,0.280041763,0.232123347,3550.778269,7599.853293,0.721799022,1.251548028,6.935714734
906,0.812197,15.38329,7.50376,3602.9,0.554007,-2.85692,-4.403706667,0.217179032,0.156512902,-17.09909628,104.0634585,0.276209792,0.189171703,2.739536519
907,0.548616,5.26554,3.89464,1168.16,0.989877,-4.98217,-7.48869,0.292291468,0.249749558,3800.493994,8183.290488,0.704398883,1.70745453,9.695952513
908,0.632788,7.22295,7.12495,1549.86,0.939311,-4.213946667,-6.17875,0.263518554,0.214476109,2689.992287,5548.30527,0.597831724,0.90091606,6.027890618
919,0.675888,5.76449,5.30792,1921.14,0.916107,-4.05064,-5.964916667,0.273319038,0.221976369,1282.052193,3173.425013,0.689553427,1.017799414,5.904107639
920,0.319218,7.3712,5.24368,409.092,1.79786,-4.861503333,-7.256936667,0.237918936,0.213848318,13410.90277,26681.17069,0.225420397,0.493250023,8.752535788
921,0.315594,7.12952,5.18249,354.89,1.96935,-5.079556667,-7.665523333,0.24424257,0.223074762,11795.61102,23800.12288,0.206829608,0.49712938,9.614278822
923,0.415126,4.39568,4.19436,343.774,2.75276,-3.923603333,-6.020943333,0.1883541,0.168771552,2556.885746,5562.8534,0.121969819,0.208611865,6.841425746
924,0.420021,4.38756,4.18327,339.477,2.7741,-4.098383333,-6.226933333,0.196147629,0.175907072,4057.451235,8414.134123,0.135041615,0.244548858,7.243659164
926,0.688849,6.99554,5.66711,2168.47,1.03663,-3.25701,-5.167193333,0.222007107,0.1771346,2133.931895,4563.570976,0.277665514,0.305434152,4.400030059
927,0.699581,6.70265,6.09046,2193.87,1.0177,-3.142543333,-4.956203333,0.219165662,0.173314705,2358.098157,5019.697413,0.263072539,0.276799741,4.208721169
928,0.693239,6.75373,5.91136,2162.41,1.02767,-3.282036667,-5.02052,0.220808754,0.17569823,2329.530419,4913.92797,0.271078335,0.296260084,4.371578924
929,0.440345,5.60252,5.27553,638.958,1.50744,-5.019473333,-7.569096667,0.279195168,0.248918325,8426.951585,16710.53261,0.365380434,1.027244532,11.24575304
931,0.390654,8.05193,6.18948,1000.42,1.0871,-2.757313333,-4.33439,0.183538386,0.147695783,19162.94192,37802.72884,0.134742522,0.140195095,4.161866437
935,0.228434,4.48798,3.96155,455.017,1.19151,-4.01469,-6.164926667,0.216743025,0.189389581,23881.38425,46907.21173,0.208900417,0.384000894,7.352802824
936,0.371415,5.2686,3.61233,456.747,1.56809,-5.783403333,-8.725843333,0.283293721,0.26031581,7579.188423,15481.55895,0.3981409,1.839284232,18.47872682
940,0.473342,7.74195,3.65459,653.389,1.46085,-4.510296667,-7.166416667,0.256218515,0.22777284,1402.151126,3507.829321,0.33879844,0.741301768,8.752127288
943,0.474087,5.7311,4.25006,590.4,2.25914,-2.758393333,-4.243446667,0.148442453,0.118335235,6251.277523,12408.16694,0.069485888,0.061218292,3.524070499
944,0.473253,5.69246,4.23346,581.559,2.27942,-2.896863333,-4.458856667,0.155878919,0.126054528,6312.933861,12537.905,0.079888084,0.075658119,3.78820546
946,0.526464,6.94357,5.88105,1455.99,1.02856,-4.299053333,-6.824336667,0.261804557,0.222639535,10715.0897,21458.8429,0.49243383,0.896847119,7.285016295
949,0.483546,6.73118,4.44564,987.639,1.09032,-5.200896667,-7.87458,0.287086116,0.252944609,11232.34974,22586.72677,0.542073117,1.463656242,10.80043408
950,0.543076,4.7841,3.62929,1020.61,1.11842,-4.887603333,-7.176336667,0.291627478,0.24601824,7447.201774,15106.72074,0.73316167,1.586221576,8.654143504
956,0.269001,4.90669,3.50214,269.942,1.56728,-6.36363,-9.746273333,0.301881168,0.280325279,11686.04656,23065.34843,0.3222855,1.619887123,20.10499539
962,0.257869,4.78138,3.54518,305.412,1.65937,-3.63882,-5.932696667,0.190844525,0.168771552,6029.024941,12236.31099,0.148063951,0.248290136,6.707645833
963,0.518363,4.77937,4.22935,672.416,1.25646,-5.90429,-8.539713333,0.318106493,0.278545134,3548.668323,7697.93482,0.716751144,2.356654805,13.15187189
964,0.543936,5.44607,3.96913,932.523,1.38731,-5.03159,-7.497023333,0.281693762,0.245557285,4253.628546,8974.867326,0.535406709,1.349772593,10.08409174
967,0.703844,12.5848,12.05657,2185.66,0.731183,-4.028233333,-6.05202,0.24672893,0.201880568,7405.186203,14528.24193,0.429392453,0.58672166,5.465598251
968,0.388024,6.06076,4.67324,520.49,1.10411,-6.811016667,-9.984823333,0.330849832,0.297323063,19337.36907,38079.81737,0.492022361,1.800505602,14.63759166
969,0.825123,15.05143,8.10873,3721.87,0.584242,-2.007593333,-3.042563333,0.204599362,0.141928311,2483.494047,5194.0592,0.216466626,0.124682601,2.303959798
970,0.565949,7.85169,4.15104,1175.59,1.15793,-4.035723333,-6.265173333,0.243558458,0.20036162,7496.106512,15081.64754,0.400341095,0.584517927,5.840199113
971,0.56593,7.92631,4.14066,1155.76,1.16582,-4.020083333,-6.422103333,0.242777657,0.198665241,8114.278436,16254.26111,0.394470408,0.564440298,5.723524873
972,0.299165,6.02477,4.49793,680.739,1.16773,-3.658056667,-5.848933333,0.218605937,0.190641518,16074.08424,31888.89434,0.218633037,0.386953652,7.079509251
973,0.601309,9.00136,6.54297,2255.12,0.85431,-3.947373333,-6.082483333,0.243730352,0.201880568,5812.316412,11881.4162,0.384392933,0.54760587,5.698396854
974,0.630787,7.50154,5.70588,2392.47,0.819546,-3.15942,-4.925433333,0.228888365,0.181120478,5301.628116,10731.91409,0.320615857,0.349928255,4.365701164
975,0.434321,7.0827,4.58532,1009.46,1.14185,-4.698436667,-7.358396667,0.25628557,0.228521124,16289.2782,32071.43032,0.347592503,0.749515192,8.625217006
976,0.833979,11.4049,6.8096,3509.08,0.649596,-2.638513333,-4.072076667,0.226295043,0.167470995,-255.2172859,-80.82137711,0.329606508,0.255193616,3.096948753
977,0.619342,7.95201,4.3386,1923.08,0.915891,-4.955966667,-7.527566667,0.288881161,0.241022882,5516.619443,11358.03586,0.7862732,1.46766248,7.466425054
978,0.369185,5.81545,4.84886,395.4,1.47566,-5.86651,-8.483,0.285602959,0.25916628,11057.92948,22404.39313,0.365810241,1.090360923,11.92269435
979,0.827211,7.99368,7.61145,2745.73,0.812993,-3.689143333,-5.541853333,0.264554038,0.212116949,427.7248716,1267.762373,0.62645103,0.841207382,5.371257077
982,0.357172,5.34192,3.27786,440.155,1.1804,-3.70062,-5.72884,0.210375694,0.1771346,5613.364325,11457.80152,0.202387841,0.279485279,5.523756321
989,0.457853,4.99032,3.80753,563.165,1.50181,-4.707656667,-7.02669,0.251951087,0.219729907,3430.390057,7091.717714,0.338961807,0.69179546,8.163698042
990,0.759968,10.38685,5.846,2579.99,0.851383,-4.56347,-7.132253333,0.267700385,0.228659662,55.70712879,557.6668624,0.469458787,0.699393691,5.959148793
991,0.365316,5.41082,3.33267,671.537,1.19816,-4.49379,-6.879486667,0.250769766,0.222032116,8434.683923,16860.95729,0.360237717,0.858755192,9.535427874
992,0.299852,7.87684,5.10514,433.912,1.77252,-3.323553333,-5.02619,0.168644309,0.143435416,6678.336325,13219.1809,0.096516222,0.116849883,4.84270439
994,0.7063,8.51576,6.72485,816.971,1.30479,-5.14868,-7.686816667,0.288170737,0.246291035,3226.680117,6967.075617,0.650357458,1.205819431,7.416348755
998,0.550834,6.75609,5.78018,1073.38,1.27988,-3.87066,-5.851363333,0.242161958,0.2021766,10152.47505,20250.56567,0.383120469,0.614053572,6.411075593
999,0.647492,7.89006,5.58107,1929.06,0.971712,-3.298766667,-5.169843333,0.23915441,0.191850193,2961.561849,6293.442438,0.388616674,0.478860783,4.928875316
1000,0.70484,7.02197,5.16926,1996.57,1.01498,-4.089216667,-6.00861,0.259088287,0.212484786,2790.133617,6010.129157,0.541420207,0.80275154,5.93070986
1002,0.513153,6.18153,3.89247,609.138,1.716,-4.748416667,-7.221133333,0.259404371,0.226862949,9518.121927,18936.83914,0.343719406,0.73556325,8.560043305
1006,0.624165,7.7894,5.01675,1828.09,1.0195,-3.53258,-5.271403333,0.225318196,0.180759846,2034.841079,4533.975083,0.301384372,0.357666855,4.746986085
1007,0.305218,5.16943,3.34564,322.581,1.32588,-5.540873333,-8.689453333,0.2987847,0.273038877,12203.13593,24438.80573,0.352469754,1.426659941,16.19043818
1008,0.307621,5.19414,3.34098,322.628,1.32525,-5.42981,-8.739116667,0.299648083,0.274242169,10996.87167,22138.8204,0.350007634,1.433190442,16.37896209
1013,0.222832,4.78933,3.71105,213.765,1.41637,-5.078836667,-8.031373333,0.262875207,0.247636038,22041.8351,43318.06102,0.214071347,0.685154985,12.80236696
1015,0.618384,9.9911,8.20419,1610.42,0.8422,-4.744886667,-7.209603333,0.251731672,0.208782909,4112.309774,8494.282764,0.425792216,0.601786475,5.653334677
1016,0.314528,7.1268,5.17229,351.841,1.98004,-5.07026,-7.65618,0.243730352,0.222857826,12485.87046,25199.16356,0.202190107,0.487597404,9.646315762
