No,VF,LCD,PLD,ASA,Density,Kr_free-energy,Xe_free-energy,Kr_Henry,Xe_Henry,Kr_voro,Xe_voro,Adsorption_Kr,Adsorption_Xe,Selectivity
849,0.618763537,0.094353527,0.101433138,0.141271746,0.198181345,0.912490596,0.910790832,0.180053969,0.132876836,0.344640166,0.328786028,0.13108447,0.096224134,2.93624817
850,0.416252253,0.014157066,0.015737836,0.055713939,0.307537293,0.771087874,0.774498316,0.269951308,0.241459684,0.151824163,0.137202187,0.370344242,0.996521885,10.76319566
851,0.75836293,0.272597129,0.28498876,0.201159151,0.110494145,0.933407954,0.928089143,0.195707847,0.137414052,0.193047407,0.17937073,0.180216547,0.110490196,2.45238737
852,0.767884788,0.279830823,0.290468121,0.202080557,0.108634681,0.931424833,0.929373523,0.1963661,0.137538984,0.278658166,0.264455566,0.183663949,0.110793754,2.41296683
853,0.904113901,0.210457065,0.165160198,0.709665969,0.041079173,0.865614218,0.852044506,0.247769674,0.176321053,0.05529081,0.04170023,0.497684642,0.313143202,2.5168002
854,0.833567072,0.131832942,0.120115005,0.615335572,0.073544805,0.878176088,0.868624445,0.248555982,0.182698833,0.078887516,0.066799301,0.50142129,0.388806228,3.101633185
855,0.675098474,0.15373733,0.162754174,0.223463238,0.140457999,0.841524877,0.835212241,0.231136276,0.185498803,0.149948507,0.139139313,0.333919952,0.390692314,4.680071516
856,0.803190924,0.384525482,0.397409909,0.218095174,0.083731866,0.917735793,0.906668977,0.208177919,0.148251047,0.19828623,0.184833488,0.229672177,0.148390916,2.584395168
857,0.767241272,0.2842715,0.294989594,0.201242812,0.113798191,0.883227374,0.875447368,0.229003155,0.174850166,0.258421286,0.246094412,0.345312573,0.312370148,3.618404574
858,0.75565798,0.283502866,0.294590493,0.184987041,0.116219993,0.901307397,0.901251743,0.205517914,0.150987396,0.231013811,0.216537033,0.221390878,0.161048683,2.909761858
859,0.481760023,0.03213537,0.040424553,0.098544827,0.251385994,0.837431623,0.839851795,0.231791698,0.192890595,0.191341735,0.179853075,0.315492589,0.458792142,5.816835746
860,0.596818543,0.065308722,0.032799361,0.107127024,0.166592959,0.782459934,0.773340207,0.273795985,0.244790963,0.589561997,0.580221212,0.399670236,0.866277651,8.66992407
861,0.718890299,0.118480905,0.117481966,0.307074236,0.126087146,0.749948047,0.755076696,0.282098501,0.22502011,0.220993954,0.209545638,0.735933406,0.937808666,5.097247436
862,0.823281719,0.413638136,0.426530355,0.224475203,0.080210382,0.900660031,0.8961965,0.227490263,0.167735003,0.157959669,0.145511079,0.332520817,0.255396038,3.072241199
863,0.85253444,0.435560601,0.448438928,0.283285655,0.061713219,0.938644315,0.932284108,0.214352254,0.146316342,0.135413698,0.122017615,0.261590213,0.14221792,2.174667296
864,0.836784653,0.440940438,0.453753132,0.217849068,0.074129637,0.923501343,0.917163451,0.216743025,0.153917746,0.218596686,0.205823894,0.273550344,0.174157665,2.546626888
865,0.805230544,0.350345,0.362105722,0.203014774,0.092714275,0.916885207,0.916066698,0.200949038,0.13983166,0.2446862,0.230284673,0.199482023,0.117973839,2.365603424
866,0.801587587,0.343681093,0.355443644,0.197392746,0.096183274,0.915450052,0.914267208,0.202518105,0.142092928,0.248181388,0.233931863,0.20859738,0.126061174,2.417310787
867,0.800562324,0.341301797,0.353065207,0.181653784,0.105503085,0.915219379,0.914765605,0.197869641,0.138824518,0.244639884,0.230358016,0.190417835,0.115166044,2.419228083
868,0.515899105,0.095466227,0.104066785,0.119603605,0.242638518,0.84978554,0.854754848,0.196583636,0.154994168,0.088971578,0.076709762,0.178105061,0.175535796,3.942297766
869,0.660144902,0.195838192,0.20521822,0.143851927,0.165798188,0.910234834,0.905649215,0.187061549,0.138884571,0.217603185,0.204707506,0.149623388,0.113854834,3.043771044
870,0.532303315,0.098153434,0.106816735,0.112155466,0.233453668,0.896368607,0.887161847,0.171212087,0.13186492,0.143305352,0.131563224,0.109758448,0.091633072,3.339444902
871,0.889443913,0.18366116,0.138203326,0.687388488,0.047792236,0.923638137,0.916257236,0.239621704,0.163844225,0.126318938,0.113396982,0.431160809,0.235138087,2.181442119
872,0.761166043,0.259375729,0.269741778,0.220613312,0.105168181,0.876662043,0.868727963,0.223434377,0.170514735,0.130309759,0.118843724,0.301341157,0.271882497,3.608965991
873,0.76869191,0.265907432,0.276737817,0.21781756,0.103971027,0.87534822,0.869925323,0.221477993,0.16902596,0.107447098,0.095587074,0.289564265,0.25782892,3.561612408
874,0.771615001,0.261023628,0.271691827,0.219697818,0.103776083,0.883112985,0.875651709,0.218605937,0.165564947,0.10510244,0.092721203,0.276635874,0.234883012,3.396276977
875,0.666285574,0.147469189,0.15458745,0.206613832,0.141380233,0.875994008,0.874610057,0.2361571,0.181654548,0.31910123,0.305341793,0.393413379,0.374093561,3.803567256
876,0.646827389,0.137106125,0.14458686,0.159073081,0.173953335,0.88109531,0.882167744,0.209709527,0.159131152,0.289905517,0.275650342,0.237003253,0.20456109,3.452460462
877,0.638777982,0.136437878,0.144172447,0.151042147,0.180346491,0.887677839,0.884186887,0.204599362,0.154575229,0.237282913,0.224320676,0.214251584,0.179499581,3.351192609
878,0.717668709,0.176860591,0.184918808,0.214710714,0.124924981,0.89926148,0.900290642,0.208864342,0.153247668,0.57211731,0.559622664,0.23720573,0.17340256,2.924087207
879,0.745961608,0.241235816,0.249541533,0.271804312,0.107612476,0.883950159,0.880967688,0.222138529,0.169529291,0.274280981,0.264114448,0.297322695,0.274837506,3.697497835
880,0.753596547,0.072490957,0.074223487,0.491703822,0.104031009,0.852330669,0.843647028,0.27283757,0.220261274,0.171731283,0.160354919,0.710808771,1.003500083,5.647088917
881,0.632855452,0.079796598,0.082443561,0.200507451,0.157100698,0.860668013,0.864617969,0.223689626,0.173538226,0.320403,0.309758716,0.3079355,0.304467494,3.954951535
