No,VF,LCD,PLD,ASA,Density,Kr_free-energy,Xe_free-energy,Kr_Henry,Xe_Henry,Kr_voro,Xe_voro,Adsorption_Kr,Adsorption_Xe,Selectivity
1488,0.7173840345587845,0.058146612941809506,0.040266687277921626,0.29049261342361077,0.17304259788444537,0.8639526504889075,0.8658538250177321,0.24162821067476425,0.18704688522855106,0.08531826147785543,0.07416972675346775,0.429083356,0.443720561,4.136450923
1494,0.5111676241969954,0.016329319635784503,0.005611341245819107,0.10171466762554751,0.28316182573423,0.8114617163201049,0.8124969119893344,0.25971849968416627,0.21783527932221008,0.16928273494460622,0.1585349811791899,0.512790982,0.935713114,7.298982602
1498,0.5506980624053677,0.018594729830130385,0.011663102232067658,0.13413074447577789,0.2920317665345606,0.8172627671013297,0.8102101316886543,0.2623427028492077,0.22450491707222303,0.16168389853924447,0.15136172709227785,0.519328826,1.080878698,8.325197015
1499,0.661815863176671,0.06714197136964038,0.029822881749973315,0.23686024429981709,0.20688058477927654,0.8714965251816598,0.8700197829625841,0.2293459761368286,0.18002723426263784,0.12742538897908967,0.11767693521142764,0.332530042,0.35128198,4.225566844
1503,0.39187607666263324,0.010282802682868485,0.003908968253563155,0.026597455535344143,0.29651547287318925,0.7624928769095742,0.7609116686871032,0.29701261918869315,0.26561605008772177,0.26314478161815313,0.2522061494510415,0.507016892,1.715369403,13.53303553
1508,0.3098495720835245,0.007348663838218042,0.005031771228681141,0.030343580192815262,0.35767532672635627,0.7558139452286554,0.7547044625179917,0.2796202294557163,0.25452609604992266,0.2374964291702873,0.22861432170189502,0.329006165,1.222157913,14.85878434
1509,0.35206096432760514,0.04113494664572144,0.020506740342180863,0.07976370019776376,0.3215632459644581,0.8434161702699425,0.8383875523583403,0.2168887767498765,0.1838790254619932,0.2556859205460816,0.2464318040210431,0.240781756,0.375710789,6.24151589
1511,0.6157924553285216,0.02558631257430402,0.01601808054285378,0.122615944423631,0.4263105237561332,0.8773957143205423,0.8822925048535446,0.18573524692754662,0.14621917215135188,0.07987923258456908,0.06558973700114844,0.144287927,0.138521851,3.84015084
1512,0.7268110019024084,0.0921921199927451,0.09506187873047307,0.1549178281639999,0.2244785073386701,0.8632208727139967,0.8688884160230802,0.23535400848895582,0.1833780964196119,0.1067158451609999,0.09385128100057538,0.390476446,0.415399196,4.255306052
1513,0.7167950536070828,0.09413250564755746,0.09681735973226756,0.1620243804061516,0.21483828878272895,0.8705945041354453,0.8757815376570829,0.2300247545645765,0.1775343863349637,0.10525446349229758,0.09241600330732563,0.352472149,0.351485025,3.988797708
1514,0.8325418083765743,0.13227136958013744,0.061200965326181606,0.3581539998632242,0.14331117614290337,0.9257962347576204,0.927503511141042,0.2071305727866456,0.14467747367173345,0.09258697399219001,0.08214330246376791,0.226957968,0.136618786,2.407825329
1515,0.8340578889744729,0.13215121775740296,0.06125759766587259,0.35820026776118535,0.14349562292539544,0.9255505732665604,0.9270275433936698,0.20730663707542352,0.14498121752242155,0.1288346673054565,0.11773097249447415,0.22960414,0.138814459,2.41832676
1516,0.8245207603787714,0.1333028434525391,0.06102365506092594,0.3616634691447412,0.14135649011868848,0.9277583710956135,0.9297956830220357,0.2053355274629769,0.14295803411402785,0.08411112202491733,0.07317715595723333,0.221892902,0.130031765,2.344045507
1517,0.4006638906031143,0.014888582383236107,0.012638126398034931,0.08128935952244677,0.289115108063446,0.7943758570922634,0.7936042053660046,0.26027908228154006,0.2241921196346519,0.15586107448566397,0.14658375917541835,0.426223123,0.847217189,7.950926576
1524,0.5291162733473685,0.021768569753435676,0.017286353283229514,0.12296147702329788,0.24919162698582387,0.8079285771134644,0.8070929418488816,0.27379598476539757,0.23220673447549645,0.09066585258060056,0.08095064850015024,0.60629664,1.190980981,7.857414357
1525,0.5405599550978374,0.019905312650829995,0.01668660951418445,0.18055910344469323,0.22314164305743683,0.7972447478385338,0.800288349765004,0.28289843113892343,0.23848407854971426,0.2217086233891261,0.2094655718270755,0.762660607,1.598317768,8.382852101
