ap-rdf_1,ap-rdf_2,ap-rdf_3,ap-rdf_4,ap-rdf_5,ap-rdf_6,ap-rdf_7,ap-rdf_8,ap-rdf_9,ap-rdf_10,ap-rdf_11,ap-rdf_12,ap-rdf_13,ap-rdf_14,ap-rdf_15,ap-rdf_16,ap-rdf_17,ap-rdf_18,ap-rdf_19,ap-rdf_20,ap-rdf_21,ap-rdf_22,ap-rdf_23,ap-rdf_24,ap-rdf_25,ap-rdf_26,ap-rdf_27,ap-rdf_28,ap-rdf_29,ap-rdf_30,ap-rdf_31,ap-rdf_32,ap-rdf_33,ap-rdf_34,ap-rdf_35,ap-rdf_36,ap-rdf_37,ap-rdf_38,ap-rdf_39,ap-rdf_40,ap-rdf_41,ap-rdf_42,ap-rdf_43,ap-rdf_44,ap-rdf_45,ap-rdf_46,ap-rdf_47,ap-rdf_48,ap-rdf_49,ap-rdf_50,ap-rdf_51,ap-rdf_52,ap-rdf_53,ap-rdf_54,ap-rdf_55,ap-rdf_56,ap-rdf_57,ap-rdf_58,ap-rdf_59,ap-rdf_60,ap-rdf_61,ap-rdf_62,ap-rdf_63,ap-rdf_64,ap-rdf_65,ap-rdf_66,ap-rdf_67,ap-rdf_68,ap-rdf_69,ap-rdf_70,ap-rdf_71,ap-rdf_72,ap-rdf_73,ap-rdf_74,ap-rdf_75,ap-rdf_76,ap-rdf_77,ap-rdf_78,ap-rdf_79,ap-rdf_80,ap-rdf_81,ap-rdf_82,ap-rdf_83,ap-rdf_84,ap-rdf_85,ap-rdf_86,ap-rdf_87,ap-rdf_88,ap-rdf_89,ap-rdf_90,ap-rdf_91,ap-rdf_92,ap-rdf_93,ap-rdf_94,ap-rdf_95,ap-rdf_96,ap-rdf_97,ap-rdf_98,ap-rdf_99,ap-rdf_100,ap-rdf_101,ap-rdf_102,ap-rdf_103,ap-rdf_104,ap-rdf_105,ap-rdf_106,ap-rdf_107,ap-rdf_108,ap-rdf_109,ap-rdf_110,ap-rdf_111,ap-rdf_112,ap-rdf_113,ap-rdf_114,ap-rdf_115,ap-rdf_116,ap-rdf_117,ap-rdf_118,ap-rdf_119,ap-rdf_120,ap-rdf_121
7.37E-10,6.68E-08,1.87E-06,1.80E-05,7.21E-05,0.000127721,9.37E-05,6.21E-05,0.000134819,0.000240971,0.000217515,0.000118112,6.69E-05,0.000109,0.000174441,0.000177062,0.000156925,0.000147545,0.000200443,0.000203393,0.000111661,7.45E-05,0.000106114,0.000171033,0.000221778,0.000185889,0.00013152,0.000159224,0.000184116,0.000149197,0.000111149,0.000126128,0.000192957,0.000213993,0.000156187,9.32E-05,9.03E-05,0.000142502,0.000141021,0.000112739,0.000105462,0.000118928,0.000145086,0.000105305,5.62E-05,6.67E-05,0.000100988,0.000105864,9.86E-05,8.38E-05,8.67E-05,9.72E-05,7.54E-05,6.45E-05,7.84E-05,0.00011432,0.000124027,0.000102871,8.51E-05,8.33E-05,0.00010717,0.000110075,8.65E-05,9.26E-05,0.000121059,0.000122059,9.56E-05,7.01E-05,6.42E-05,7.57E-05,7.81E-05,7.29E-05,6.58E-05,5.93E-05,5.49E-05,4.60E-05,3.30E-05,2.47E-05,2.73E-05,3.03E-05,2.53E-05,1.80E-05,1.11E-05,8.18E-06,5.03E-06,2.31E-06,3.40E-06,3.98E-06,2.55E-06,9.71E-07,2.32E-07,2.41E-08,8.05E-10,7.86E-12,2.21E-14,1.78E-17,4.10E-21,2.71E-25,5.14E-30,2.79E-35,4.34E-41,1.93E-47,2.47E-54,9.03E-62,9.46E-70,2.84E-78,2.44E-87,6.02E-97,4.25E-107,8.59E-118,4.99E-129,8.27E-141,3.94E-153,5.36E-166,2.10E-179,2.34E-193,7.50E-208,6.90E-223,1.81E-238,1.37E-254,2.95E-271
2.42E-10,2.54E-08,8.88E-07,1.20E-05,6.68E-05,0.000139253,9.91E-05,5.56E-05,0.000141488,0.000244822,0.000208362,0.000123097,7.64E-05,0.000129748,0.000188778,0.000175935,0.00015993,0.000168904,0.000201079,0.000174776,0.000129019,0.000109602,0.00014467,0.000185601,0.00018934,0.000171453,0.00014568,0.000157642,0.000183217,0.00017833,0.000135438,0.000132175,0.000179063,0.000205942,0.000148935,8.28E-05,8.30E-05,0.000150789,0.000179613,0.000130803,8.79E-05,0.000101797,0.000143134,0.000108813,6.56E-05,6.20E-05,0.000103638,0.000137967,0.000105957,7.27E-05,7.30E-05,9.28E-05,9.49E-05,8.14E-05,9.01E-05,0.000120076,0.000125843,0.000106055,8.10E-05,8.55E-05,0.000112047,0.000110244,0.00010116,9.65E-05,0.00011186,0.000122198,9.23E-05,6.18E-05,6.24E-05,7.97E-05,9.27E-05,7.80E-05,5.44E-05,4.18E-05,5.01E-05,5.61E-05,3.48E-05,2.14E-05,2.24E-05,3.35E-05,3.08E-05,1.20E-05,2.98E-06,4.17E-06,8.51E-06,9.11E-06,4.77E-06,1.37E-06,2.02E-07,1.17E-08,2.19E-10,1.24E-12,2.07E-15,9.99E-19,1.39E-22,5.56E-27,6.41E-32,2.12E-37,2.01E-43,5.44E-50,4.23E-57,9.44E-65,6.03E-73,1.11E-81,5.79E-91,8.70E-101,3.75E-111,4.62E-122,1.64E-133,1.66E-145,4.80E-158,3.99E-171,9.50E-185,6.49E-199,1.26E-213,7.09E-229,1.14E-244,5.23E-261,6.90E-278,2.61E-295,2.81171623493e-313
4.93E-09,3.19E-07,6.40E-06,4.58E-05,0.000145726,0.000208271,0.000127683,0.000136531,0.000307544,0.00040049,0.000292767,0.000159601,0.000156627,0.000239988,0.000274576,0.00026168,0.00024335,0.00027382,0.000301529,0.000197398,0.00012692,0.000166172,0.000269314,0.000354765,0.000294851,0.000227955,0.000256248,0.000260135,0.000223755,0.00022027,0.000286209,0.000369352,0.000350658,0.00025546,0.000188019,0.000240031,0.000307894,0.000285664,0.000257907,0.000260912,0.000332837,0.000288818,0.000169341,0.000175751,0.000275433,0.000298601,0.000237842,0.000191484,0.000219833,0.000246746,0.000186034,0.000145773,0.000179167,0.000230349,0.000213185,0.000167697,0.000142271,0.00016645,0.000181632,0.000151546,0.000149023,0.000186985,0.000190012,0.000157123,0.000128153,0.00013084,0.000160195,0.000160891,0.000150276,0.00015446,0.000160287,0.000153292,0.000129439,0.000114722,0.000129339,0.000167771,0.000173627,0.000150295,0.00015032,0.000161622,0.00016427,0.000152734,0.000159624,0.000197874,0.000227361,0.000209377,0.000173395,0.000180107,0.000201474,0.000190344,0.000182351,0.000193211,0.000205908,0.000205802,0.000171401,0.000147844,0.00015501,0.00016366,0.00014292,0.00011087,0.00011064,0.000128537,0.000109575,7.65E-05,7.18E-05,7.66E-05,7.31E-05,5.51E-05,4.23E-05,4.38E-05,4.33E-05,3.11E-05,2.29E-05,2.19E-05,1.92E-05,1.45E-05,9.45E-06,6.96E-06,5.49E-06,3.42E-06,2.14E-06
2.05E-09,1.65E-07,4.10E-06,3.49E-05,0.00012734,0.000218354,0.000155753,0.000105183,0.000237058,0.000395878,0.000362835,0.000219072,0.000150485,0.000226998,0.000326668,0.000352022,0.000331258,0.000329668,0.000372245,0.000328688,0.000245895,0.000237099,0.000282892,0.000364666,0.0003805,0.000325835,0.000312462,0.000357954,0.000349219,0.00030328,0.000311767,0.000368141,0.000446836,0.000428935,0.000338696,0.000298833,0.000348416,0.0003935,0.000379638,0.0003457,0.000340612,0.000405824,0.000356072,0.000240452,0.000241437,0.000347073,0.000396689,0.000323629,0.000258662,0.000291881,0.000335184,0.000280153,0.000224257,0.000250361,0.0003181,0.000291522,0.000218408,0.000211011,0.000234658,0.000221683,0.000186982,0.000191906,0.000233095,0.000232105,0.000195026,0.000179508,0.000184037,0.000193197,0.000187168,0.000187347,0.000195753,0.000195065,0.000197839,0.000180222,0.000161289,0.000162478,0.00018009,0.000201625,0.000194936,0.000187062,0.00019203,0.000188816,0.000176975,0.000183155,0.000209407,0.000244784,0.000249726,0.000221906,0.000211892,0.000223769,0.000225377,0.000212561,0.000210113,0.000222517,0.000243028,0.000233896,0.000199844,0.000184894,0.000203729,0.000205208,0.000169343,0.000148666,0.000159756,0.000175815,0.000141495,9.67E-05,0.000102348,0.000122801,0.000113608,8.09E-05,6.32E-05,6.49E-05,6.81E-05,5.21E-05,3.29E-05,2.75E-05,2.65E-05,2.44E-05,1.51E-05,1.03E-05,9.52E-06
5.46E-10,5.83E-08,1.84E-06,1.87E-05,7.81E-05,0.000168915,0.000157857,7.40E-05,0.000122664,0.000265649,0.000331696,0.000248709,0.000139598,0.00011773,0.000179877,0.000242342,0.000227048,0.000212742,0.000211625,0.000266827,0.00029398,0.000197263,0.000119364,0.000135449,0.00019307,0.000286692,0.000319533,0.000231138,0.000197144,0.000246782,0.000251191,0.000196387,0.000162443,0.000194076,0.000293907,0.000328302,0.000241043,0.000166411,0.000173261,0.00023118,0.000219671,0.000176947,0.000174766,0.000211653,0.000258344,0.000221973,0.000142514,0.000114573,0.000163294,0.000197282,0.000176109,0.000159845,0.000151975,0.000170522,0.000179187,0.000140327,0.000107615,0.00011517,0.000142574,0.000154965,0.000144893,0.00012378,0.00011912,0.000129709,0.000126009,0.000115001,0.000108176,0.000124961,0.000147701,0.000146053,0.000128071,0.000110555,0.000116724,0.000129677,0.000129511,0.000131876,0.000135727,0.00014411,0.000157317,0.000155445,0.00013761,0.000126042,0.000147242,0.000176661,0.000170864,0.000152737,0.000146629,0.000159669,0.000173845,0.000160942,0.00015034,0.000144081,0.000148706,0.000155329,0.000127651,0.000106458,0.000115078,0.000126475,0.00011407,8.36E-05,6.75E-05,7.02E-05,7.78E-05,6.60E-05,4.46E-05,3.83E-05,4.23E-05,3.78E-05,2.58E-05,2.09E-05,1.91E-05,1.73E-05,1.42E-05,1.07E-05,9.91E-06,8.69E-06,4.38E-06,1.36E-06,8.23E-07,1.31E-06,1.06E-06
4.82E-10,5.24E-08,1.69E-06,1.78E-05,7.71E-05,0.000167154,0.000153517,6.99E-05,0.0001189,0.000265551,0.000323059,0.000234532,0.000125579,0.000103962,0.000167958,0.00022109,0.000214396,0.000198135,0.000179931,0.000238534,0.000264059,0.000159643,9.69E-05,0.000121982,0.000199742,0.000293505,0.000278885,0.000187642,0.00018887,0.000248868,0.000221253,0.00015941,0.00014745,0.000204111,0.000295887,0.000298356,0.000219688,0.000163519,0.000165721,0.000216724,0.000211685,0.000168845,0.000170836,0.000193253,0.000234727,0.000229662,0.000148759,0.000108515,0.000150012,0.000192387,0.000179168,0.000154768,0.000146663,0.000163992,0.000172727,0.000137148,0.000101648,0.000110699,0.000135896,0.00014673,0.000135774,0.000119539,0.000115316,0.000120793,0.000119468,0.000109305,0.000102618,0.000119553,0.000134856,0.000131532,0.000118054,0.000106312,0.000104603,0.000111945,0.000119198,0.000120757,0.000122956,0.000136018,0.000146376,0.000135161,0.000118223,0.00012448,0.000145411,0.000149988,0.000144263,0.000138819,0.000140998,0.000146912,0.000147849,0.000148061,0.00014882,0.000140055,0.000139053,0.000142059,0.000122323,0.000104965,0.000110002,0.000117494,0.000109249,8.37E-05,6.94E-05,6.88E-05,7.21E-05,6.60E-05,5.02E-05,4.06E-05,3.91E-05,3.80E-05,2.84E-05,2.25E-05,1.90E-05,1.79E-05,1.55E-05,1.10E-05,9.89E-06,8.73E-06,4.25E-06,1.16E-06,9.48E-07,1.38E-06,9.12E-07
5.50E-10,6.53E-08,2.29E-06,2.58E-05,0.000119368,0.000287393,0.000309344,0.000153514,0.000171288,0.00039131,0.000540366,0.000427245,0.000321855,0.000350521,0.00043503,0.000509775,0.000468682,0.00045233,0.000498248,0.000528121,0.000517881,0.000465945,0.000440203,0.00047829,0.000463113,0.000517586,0.000648787,0.000670406,0.000586342,0.000547229,0.000571072,0.000585361,0.000609045,0.000638267,0.000661865,0.000716849,0.000713129,0.000669923,0.000642439,0.000654119,0.000684893,0.000690143,0.000671745,0.000658477,0.000643293,0.000641064,0.000653219,0.000669095,0.000673468,0.000671114,0.000669704,0.000674784,0.000648778,0.000609541,0.000620368,0.000690445,0.000693742,0.000667214,0.000662303,0.000655664,0.000714171,0.000699663,0.000622606,0.000593586,0.000630762,0.000659183,0.000634777,0.00060171,0.000575094,0.000557655,0.0005987,0.000558175,0.000484686,0.00050673,0.000549609,0.00053761,0.000492388,0.000452908,0.000442187,0.000442023,0.000418352,0.000397782,0.00038988,0.000383566,0.000395217,0.000388033,0.000346479,0.000311491,0.000309443,0.000324419,0.000327526,0.000327389,0.000323276,0.000316794,0.000316059,0.000311467,0.000307127,0.000325204,0.000339041,0.000349666,0.000357033,0.000367318,0.000371568,0.00036176,0.000362241,0.000387529,0.0004039,0.000426251,0.000432432,0.000409993,0.000400863,0.000404479,0.000430923,0.000432933,0.000417503,0.000414137,0.000411876,0.000416373,0.000400309,0.000371116,0.000365761
1.26E-10,2.04E-08,9.76E-07,1.46E-05,7.99E-05,0.000189328,0.000191847,9.14E-05,0.0001123,0.000266269,0.000367365,0.000289834,0.000171599,0.000156394,0.000210837,0.000257371,0.000241777,0.000219945,0.000226052,0.000263309,0.000271268,0.000231394,0.000209305,0.000223684,0.000251704,0.000241811,0.000237155,0.000252928,0.000261156,0.000248499,0.00027879,0.000313336,0.000291827,0.000279646,0.000279274,0.000296367,0.000318053,0.000269504,0.000218549,0.000223404,0.000288126,0.000333484,0.000308935,0.000257758,0.000237529,0.000338524,0.000361715,0.000254968,0.000182365,0.000209372,0.000309761,0.000328171,0.000246284,0.000178838,0.000210716,0.000274225,0.000249245,0.00016765,0.000131257,0.000157884,0.00021626,0.000213343,0.000152604,0.000124151,0.000140698,0.000170369,0.000171908,0.000135262,0.000121232,0.000156717,0.000177016,0.000154936,0.000130448,0.000123695,0.000144778,0.000149618,0.000139998,0.000142549,0.000156359,0.000173666,0.000171032,0.000151661,0.000146663,0.000159452,0.000168286,0.000161784,0.000159873,0.00018232,0.000199981,0.000182583,0.000164283,0.000165987,0.000178045,0.000175144,0.000151609,0.000157248,0.000199847,0.000181974,0.000131361,0.000103263,0.000118778,0.000148642,0.000130925,9.91E-05,9.16E-05,0.000107124,0.000109439,9.07E-05,7.10E-05,6.25E-05,7.03E-05,7.12E-05,5.56E-05,4.14E-05,3.90E-05,4.16E-05,3.75E-05,2.72E-05,1.96E-05,1.58E-05,1.12E-05
3.12E-10,4.58E-08,2.08E-06,3.03E-05,0.000162563,0.000378899,0.000378295,0.000187088,0.000247071,0.000566719,0.000771462,0.000618096,0.000376803,0.000290015,0.000439215,0.000614885,0.000631467,0.000630304,0.000584613,0.000657042,0.000762235,0.000617956,0.000453099,0.000471674,0.000572181,0.000694917,0.000770432,0.000679813,0.000600794,0.00065629,0.000684656,0.000620888,0.000560167,0.000523519,0.000642138,0.000821682,0.000813012,0.000697026,0.000615758,0.000620306,0.000755576,0.000764644,0.000688925,0.000724447,0.000756179,0.000893055,0.000915609,0.000723862,0.000639566,0.000730495,0.000882271,0.000937423,0.000878547,0.000798727,0.00081488,0.000938072,0.000928753,0.0008261,0.00079113,0.000847127,0.001016011,0.001122532,0.001068738,0.000924449,0.000885181,0.001036893,0.001080719,0.000987352,0.000918215,0.001003669,0.001266953,0.001298818,0.001025355,0.000870203,0.000946287,0.001099841,0.001032999,0.000895806,0.000860522,0.000952209,0.001095992,0.000969805,0.000765823,0.000730297,0.000872067,0.000987051,0.000892751,0.000781171,0.000773301,0.000866355,0.000882135,0.00072925,0.000603675,0.0006233,0.000728858,0.000748752,0.00065315,0.000563131,0.000562091,0.000616165,0.00059448,0.000492673,0.000464466,0.000499947,0.000551427,0.000568298,0.000514198,0.000447549,0.000426871,0.000420572,0.000435447,0.000445789,0.000413023,0.000389672,0.00039148,0.000351872,0.000302743,0.000269604,0.000254752,0.000256509,0.000239713
2.11E-10,2.33E-08,9.20E-07,1.32E-05,7.75E-05,0.000203515,0.00021379,9.06E-05,0.000102941,0.00028608,0.000395345,0.000302085,0.000206858,0.000206084,0.000332468,0.000451669,0.000465976,0.000469578,0.000431376,0.000426304,0.000469809,0.000442385,0.00038457,0.00035789,0.000385552,0.000494274,0.000531387,0.000438246,0.000425454,0.00049986,0.000524544,0.000483266,0.000431421,0.000445842,0.000516229,0.000532022,0.000506457,0.000485124,0.000477025,0.000475679,0.000463871,0.00044207,0.000448997,0.000491355,0.000527776,0.000551787,0.000511495,0.000459709,0.000471152,0.000496811,0.000519045,0.000532714,0.000547345,0.000566572,0.000561912,0.000533392,0.000500648,0.000480058,0.000495575,0.000520897,0.000527992,0.000523301,0.000495565,0.000475072,0.000479842,0.000462574,0.000433609,0.000409512,0.000415612,0.000405175,0.000372758,0.000371389,0.000360592,0.000341762,0.000337282,0.000321563,0.000287861,0.000257528,0.00025189,0.000249962,0.00023851,0.000205962,0.000177634,0.000176287,0.000176074,0.000177889,0.000168613,0.000143204,0.00013291,0.000130745,0.000114734,9.38E-05,8.46E-05,9.17E-05,9.58E-05,9.62E-05,9.48E-05,8.15E-05,6.46E-05,6.50E-05,6.89E-05,6.32E-05,6.08E-05,5.96E-05,4.97E-05,4.57E-05,4.34E-05,4.13E-05,3.66E-05,3.42E-05,3.39E-05,3.17E-05,2.82E-05,2.39E-05,1.86E-05,1.29E-05,1.04E-05,1.00E-05,8.12E-06,4.81E-06,4.68E-06
1.02E-10,1.67E-08,8.14E-07,1.28E-05,7.64E-05,0.000191926,0.000185988,7.40E-05,0.000104196,0.000274315,0.000355614,0.000280854,0.00020995,0.000203152,0.000283447,0.000357617,0.000368677,0.000366563,0.000380346,0.000416452,0.000392364,0.000332038,0.000315146,0.000360134,0.000422278,0.000447158,0.000399066,0.000350854,0.000368659,0.000394806,0.000398866,0.000400429,0.000396193,0.00042932,0.000452173,0.000409382,0.000372588,0.000364596,0.000362679,0.000397905,0.00044494,0.000477859,0.000458699,0.000412981,0.000432075,0.000452527,0.000433166,0.00043665,0.00047535,0.000485787,0.00046318,0.000465519,0.000457756,0.00045606,0.000487564,0.000487849,0.000440493,0.000412707,0.000416014,0.000432448,0.000452266,0.000417437,0.000402811,0.000375996,0.000335378,0.000316982,0.000303943,0.000282464,0.000296356,0.000301654,0.000253891,0.000190255,0.000156254,0.000171949,0.000221364,0.000218071,0.000167673,0.000136022,0.000111526,9.77E-05,9.74E-05,9.03E-05,0.000116938,0.000132967,0.000122192,9.83E-05,5.20E-05,3.63E-05,6.03E-05,6.53E-05,8.00E-05,0.000100208,8.01E-05,7.24E-05,4.39E-05,2.21E-05,3.34E-05,4.52E-05,6.13E-05,7.66E-05,5.28E-05,3.62E-05,2.23E-05,1.21E-05,2.13E-05,2.69E-05,2.72E-05,3.39E-05,2.28E-05,1.21E-05,7.67E-06,2.80E-06,4.24E-06,7.70E-06,6.02E-06,5.79E-06,4.28E-06,1.02E-06,7.06E-08,1.40E-09,7.93E-12
9.78E-11,1.62E-08,7.94E-07,1.24E-05,7.02E-05,0.000169685,0.00017067,7.38E-05,9.36E-05,0.000242674,0.000310187,0.000233038,0.000156398,0.00016546,0.000267776,0.00032557,0.000334173,0.000358206,0.000352651,0.000364991,0.000383843,0.00031815,0.000252544,0.000252408,0.000315477,0.000399632,0.000442313,0.000404753,0.000408974,0.000449184,0.000426739,0.000401966,0.000383633,0.000382256,0.000461325,0.000518908,0.00051951,0.000502689,0.000474208,0.000446196,0.000406776,0.000406407,0.000450475,0.00044697,0.0004351,0.000430902,0.000391276,0.000364802,0.000373081,0.000396241,0.000444317,0.000446847,0.00040097,0.000372221,0.000389205,0.000427459,0.000417682,0.000392415,0.000353647,0.000336977,0.000382936,0.000414645,0.000356899,0.000302275,0.000302753,0.000296229,0.000282567,0.000274952,0.000289831,0.000288787,0.000281914,0.000265513,0.000243698,0.000228066,0.000224659,0.000229037,0.000232877,0.000238375,0.000232026,0.000218588,0.000223592,0.000223935,0.000212151,0.000209157,0.000218201,0.000220697,0.000218417,0.000208347,0.000181034,0.000172667,0.000191172,0.000203573,0.000196853,0.00017618,0.000168426,0.00018253,0.00019775,0.000196809,0.000175756,0.000162372,0.000170004,0.000177098,0.000162228,0.000146387,0.000153668,0.00018066,0.000182142,0.000141418,0.000123921,0.000145715,0.000157084,0.00013643,0.000106249,0.000102278,0.000106412,9.78E-05,7.78E-05,6.12E-05,6.47E-05,6.59E-05,6.17E-05
1.22E-10,2.00E-08,9.76E-07,1.50E-05,8.48E-05,0.000205884,0.000209998,9.15E-05,0.000115647,0.000299093,0.000365952,0.000253535,0.00016599,0.000188858,0.000285391,0.00033253,0.000330716,0.00033637,0.000346021,0.00039804,0.000406265,0.000332236,0.00030356,0.000346598,0.000414558,0.000461752,0.000449128,0.000399682,0.000435074,0.000503355,0.000477041,0.000460484,0.000501646,0.000570671,0.000636677,0.000596584,0.000554546,0.000564827,0.000579412,0.00055175,0.000496675,0.000493561,0.000536943,0.000533576,0.000503951,0.000479184,0.000468832,0.000469398,0.000483139,0.000519839,0.000537542,0.000523642,0.000508661,0.000475892,0.000437581,0.000429892,0.000429175,0.000430478,0.000430659,0.000435046,0.000441076,0.000434011,0.000411616,0.000388814,0.000401407,0.000423676,0.000427332,0.000418773,0.000393057,0.000375968,0.000374196,0.000375511,0.000370444,0.000335528,0.000315921,0.00033077,0.0003381,0.000318056,0.00029783,0.000300711,0.000301977,0.000299079,0.000271988,0.000261196,0.000263768,0.00025901,0.000245827,0.000221094,0.000202229,0.000209359,0.000229942,0.000221213,0.000184712,0.000180231,0.000215456,0.000247489,0.000245628,0.000228339,0.000236866,0.000245957,0.000238657,0.000208716,0.000184206,0.000193561,0.000209485,0.000186121,0.000146869,0.000139653,0.0001517,0.000162317,0.000145798,0.000132014,0.000146997,0.000158247,0.000149007,0.00012442,0.000104918,9.80E-05,9.14E-05,8.74E-05,8.56E-05
1.15E-10,1.89E-08,9.14E-07,1.39E-05,7.75E-05,0.000191882,0.00020746,9.42E-05,9.97E-05,0.000265303,0.000350634,0.000261611,0.000182014,0.000194766,0.000288299,0.000365415,0.000383421,0.000399331,0.000401399,0.000421711,0.000462818,0.000434272,0.000395419,0.000401475,0.000458917,0.000541144,0.000581898,0.000544511,0.000512079,0.000569718,0.000581935,0.0005411,0.000554201,0.000590918,0.000673598,0.000727011,0.00068915,0.000670207,0.000676593,0.00068268,0.000635494,0.000589049,0.000623081,0.000636141,0.000631971,0.000627292,0.000614717,0.000611572,0.000597942,0.000583408,0.000613605,0.0006385,0.000622768,0.000571269,0.000553047,0.000562604,0.000559115,0.000551298,0.000542804,0.000554521,0.000574354,0.000561052,0.000531482,0.000532731,0.000529347,0.000498799,0.000495574,0.000519227,0.000503996,0.000457311,0.000440218,0.000455062,0.000473183,0.000449629,0.000391175,0.000374571,0.000407465,0.000415839,0.000387133,0.000344686,0.000336932,0.000356374,0.000337789,0.000313005,0.000311975,0.000308622,0.000311809,0.000295453,0.000268562,0.000265699,0.000272178,0.000285639,0.000285858,0.000264146,0.000256307,0.000257677,0.000259825,0.00025121,0.000237831,0.000229351,0.00022096,0.00021127,0.000197266,0.000182653,0.000186753,0.000191311,0.000177195,0.000153731,0.000143876,0.000171099,0.000184393,0.000148626,0.000125792,0.000132256,0.000147225,0.000137688,0.000112037,0.000101217,0.000105028,0.000101478,9.12E-05
9.49E-11,1.56E-08,7.63E-07,1.17E-05,6.37E-05,0.000145931,0.000141123,6.32E-05,7.13E-05,0.00017946,0.000245071,0.000184787,0.000110523,9.09E-05,0.000156484,0.000223502,0.000234958,0.000228775,0.000201615,0.000222296,0.000271385,0.000229849,0.000159809,0.000137351,0.000175577,0.00023661,0.000245826,0.000196157,0.000182943,0.000234459,0.00022815,0.000175612,0.000147264,0.000172708,0.000256444,0.000297827,0.000278407,0.000256654,0.000250017,0.000262993,0.000266128,0.000230955,0.000214816,0.000233316,0.000255594,0.00025018,0.000223151,0.000199336,0.000199289,0.000207788,0.000235116,0.000259205,0.000254417,0.000238705,0.000217611,0.000205631,0.000206757,0.000202321,0.000182903,0.00018368,0.000207379,0.000215257,0.000199355,0.000171143,0.000148756,0.000141991,0.000136161,0.000127616,0.000125122,0.000119216,0.000112192,0.000112845,0.000109316,0.000109837,0.00011263,0.000102903,0.000105654,0.000122342,0.000133442,0.000128632,0.000120976,0.000123749,0.000132718,0.00014568,0.000149824,0.000147561,0.000155864,0.000165838,0.000159306,0.00012426,0.000109307,0.000129408,0.000146428,0.000150316,0.000139204,0.000123481,0.000130221,0.000148088,0.000134819,0.000113517,0.000105164,0.000108701,0.000106337,8.68E-05,7.15E-05,8.33E-05,0.00010905,0.000102205,6.80E-05,5.66E-05,6.75E-05,7.60E-05,6.76E-05,4.60E-05,3.77E-05,5.08E-05,5.26E-05,3.06E-05,1.56E-05,1.43E-05,1.68E-05
3.96E-10,4.69E-08,1.64E-06,1.85E-05,8.79E-05,0.000223192,0.000259483,0.000140488,0.000127144,0.000291856,0.000417095,0.000324507,0.000209868,0.000216442,0.000345997,0.000507402,0.000520344,0.00049424,0.000503712,0.000492072,0.00045713,0.000409642,0.000383692,0.000390963,0.000401937,0.000419443,0.00046295,0.000462831,0.000464492,0.000445258,0.000378623,0.000386169,0.000412701,0.000392234,0.000416799,0.000434733,0.000490891,0.000542056,0.000502091,0.000400951,0.000312125,0.000307384,0.000383816,0.000476997,0.000535594,0.000523675,0.000437042,0.000361381,0.000341769,0.000347467,0.000365671,0.000403519,0.000438704,0.000469116,0.000439818,0.000404396,0.000363597,0.0003006,0.000324271,0.000366695,0.000409094,0.000495203,0.00052453,0.000435811,0.000366217,0.000337407,0.000359053,0.000399933,0.000420231,0.000480939,0.000533221,0.00047633,0.000410322,0.000336615,0.000336622,0.000392711,0.000402636,0.000442252,0.000507025,0.000522021,0.000472796,0.000392722,0.000334589,0.000335893,0.000414013,0.000487684,0.000495472,0.000457409,0.000429955,0.000440097,0.000395454,0.000328009,0.000301113,0.000338306,0.000456314,0.000494568,0.000442131,0.000390763,0.000353024,0.000381415,0.000389973,0.000359172,0.000372617,0.000386675,0.000436881,0.000459884,0.000409425,0.000317124,0.000284218,0.000358536,0.000404106,0.00038819,0.000346826,0.000322216,0.000373506,0.00038781,0.000312737,0.000246576,0.000266684,0.000356841,0.000371571
2.60E-10,3.11E-08,1.12E-06,1.41E-05,8.27E-05,0.000245159,0.000295043,0.000154958,0.000133659,0.000354833,0.000527263,0.000382405,0.000220744,0.000207059,0.000346536,0.000506828,0.000504905,0.000489801,0.000476619,0.000497101,0.000529217,0.000455526,0.000378977,0.00042414,0.000450253,0.000499245,0.000539525,0.000485948,0.000444044,0.000426964,0.000423185,0.000384441,0.000407828,0.000449895,0.000439891,0.000469479,0.000449492,0.000376828,0.000360054,0.000377553,0.000365463,0.000350618,0.000364448,0.000456203,0.000543907,0.00051039,0.000422226,0.000356445,0.000331625,0.000379846,0.00041947,0.000446999,0.000508169,0.000477155,0.000445726,0.000423539,0.000343804,0.000327364,0.000392982,0.000447103,0.000498671,0.00048446,0.000413195,0.000415361,0.000435487,0.000409556,0.000403361,0.000423739,0.000484856,0.000551391,0.000497161,0.000445821,0.000429629,0.000432402,0.000507176,0.000519562,0.000528067,0.000563366,0.000495772,0.000462187,0.000457043,0.000445392,0.000419096,0.000395871,0.000402759,0.000465644,0.000493215,0.000410228,0.000395505,0.000448545,0.000436223,0.000379238,0.000350989,0.000436802,0.000550805,0.000543902,0.000450985,0.000380799,0.000412205,0.00050298,0.000469327,0.000394284,0.000463537,0.000534507,0.000515975,0.000440176,0.00039549,0.000377822,0.000416782,0.000425095,0.000345287,0.000340489,0.000383997,0.000374046,0.000326332,0.00029702,0.000319129,0.0003489,0.000344933,0.000308565,0.00029044
